"country","date","people_fully_vaccinated","people_vaccinated","people_fully_vaccinated","daily_vaccinations","population","continent","cumsum_total_vaccination","people_fully_vaccinated_per_million","people_vaccinated_per_million","daily_vaccinated_per_million"
"Andorra",2021-01-27,0,0,0,66,77355,"Europe",61842,0,0,853.209230172581
"Andorra",2021-01-28,0,0,0,66,77355,"Europe",61908,0,0,853.209230172581
"Andorra",2021-01-29,0,0,0,66,77355,"Europe",61974,0,0,853.209230172581
"Andorra",2021-01-30,0,0,0,66,77355,"Europe",62040,0,0,853.209230172581
"Andorra",2021-01-31,0,0,0,66,77355,"Europe",62106,0,0,853.209230172581
"Andorra",2021-02-01,0,1036,0,66,77355,"Europe",62172,0,13392.7994311938,853.209230172581
"Andorra",2021-02-02,12735.3333333333,39771.1666666667,12735.3333333333,60,77355,"Europe",62232,164634.908323099,514138.280223213,775.644754702346
"Andorra",2021-02-03,0,0,0,55,77355,"Europe",62287,0,0,711.007691810484
"Andorra",2021-02-04,0,0,0,50,77355,"Europe",62337,0,0,646.370628918622
"Andorra",2021-02-05,0,0,0,44,77355,"Europe",62381,0,0,568.806153448387
"Andorra",2021-02-06,0,0,0,39,77355,"Europe",62420,0,0,504.169090556525
"Andorra",2021-02-07,0,0,0,34,77355,"Europe",62454,0,0,439.532027664663
"Andorra",2021-02-08,0,0,0,28,77355,"Europe",62482,0,0,361.967552194428
"Andorra",2021-02-09,95320.5,81260.5,95320.5,28,77355,"Europe",62510,1232247.43067675,1050488.00982483,361.967552194428
"Andorra",2021-02-10,0,1291,0,28,77355,"Europe",62538,0,16689.2896386788,361.967552194428
"Andorra",2021-02-11,0,0,0,48,77355,"Europe",62586,0,0,620.515803761877
"Andorra",2021-02-12,0,1622,0,68,77355,"Europe",62654,0,20968.2632021201,879.064055329326
"Andorra",2021-02-13,0,0,0,74,77355,"Europe",62728,0,0,956.628530799561
"Andorra",2021-02-14,0,0,0,81,77355,"Europe",62809,0,0,1047.12041884817
"Andorra",2021-02-15,0,0,0,87,77355,"Europe",62896,0,0,1124.6848943184
"Andorra",2021-02-16,0,0,0,94,77355,"Europe",62990,0,0,1215.17678236701
"Andorra",2021-02-17,119465.5,94318,119465.5,100,77355,"Europe",63090,1544379.80738155,1219287.69956693,1292.74125783724
"Andorra",2021-02-18,121897.5,99928.25,121897.5,87,77355,"Europe",63177,1575819.27477215,1291813.71598475,1124.6848943184
"Andorra",2021-02-19,0,2141,0,74,77355,"Europe",63251,0,27677.5903302954,956.628530799561
"Andorra",2021-02-20,0,0,0,71,77355,"Europe",63322,0,0,917.846293064443
"Andorra",2021-02-21,0,0,0,67,77355,"Europe",63389,0,0,866.136642750953
"Andorra",2021-02-22,132033.5,119260.25,132033.5,64,77355,"Europe",63453,1706851.52866654,1541726.45594984,827.354405015836
"Andorra",2021-02-23,0,0,0,60,77355,"Europe",63513,0,0,775.644754702346
"Andorra",2021-02-24,0,2390,0,57,77355,"Europe",63570,0,30896.5160623101,736.862516967229
"Andorra",2021-02-25,0,0,0,56,77355,"Europe",63626,0,0,723.935104388857
"Andorra",2021-02-26,0,0,0,55,77355,"Europe",63681,0,0,711.007691810484
"Andorra",2021-02-27,0,0,0,63,77355,"Europe",63744,0,0,814.426992437464
"Andorra",2021-02-28,0,297548.4,0,72,77355,"Europe",63816,0,3846530.92883459,930.773705642816
"Andorra",2021-03-01,0,0,0,80,77355,"Europe",63896,0,0,1034.1930062698
"Andorra",2021-03-02,0,0,0,89,77355,"Europe",63985,0,0,1150.53971947515
"Andorra",2021-03-03,0,0,0,97,77355,"Europe",64082,0,0,1253.95902010213
"Andorra",2021-03-04,0,0,0,103,77355,"Europe",64185,0,0,1331.52349557236
"Andorra",2021-03-05,0,0,0,108,77355,"Europe",64293,0,0,1396.16055846422
"Andorra",2021-03-06,0,0,0,108,77355,"Europe",64401,0,0,1396.16055846422
"Andorra",2021-03-07,0,0,0,108,77355,"Europe",64509,0,0,1396.16055846422
"Andorra",2021-03-08,1172,2439,1172,108,77355,"Europe",64617,15150.9275418525,31529.9592786504,1396.16055846422
"Andorra",2021-03-09,0,0,0,186,77355,"Europe",64803,0,0,2404.49873957727
"Andorra",2021-03-10,1264,3650,1264,264,77355,"Europe",65067,16340.2494990628,47185.0559110594,3412.83692069032
"Argentina",2021-01-03,0,0,0,7400,45496119,"South America",58558,0,0,162.651236251602
"Argentina",2021-01-07,0,0,0,8363,45496119,"South America",89561,0,0,183.817876861101
"Argentina",2021-01-08,0,0,0,10519,45496119,"South America",100080,0,0,231.206534341973
"Argentina",2021-01-09,0,0,0,11942,45496119,"South America",112022,0,0,262.48392747522
"Argentina",2021-01-10,0,0,0,13365,45496119,"South America",125387,0,0,293.761320608468
"Argentina",2021-01-11,0,0,0,14788,45496119,"South America",140175,0,0,325.038713741715
"Argentina",2021-01-12,0,33283.3333333333,0,14056,45496119,"South America",154231,0,731.56423151903,308.949429290881
"Argentina",2021-01-13,0,43219.3333333333,0,13323,45496119,"South America",167554,0,949.956486031992,292.838164943256
"Argentina",2021-01-14,0,54058.6666666667,0,13320,45496119,"South America",180874,0,1188.20391397927,292.772225252884
"Argentina",2021-01-15,0,65802,0,13317,45496119,"South America",194191,0,1446.32116862539,292.706285562511
"Argentina",2021-01-16,0,70226.3333333333,0,12971,45496119,"South America",207162,0,1543.56755865997,285.101241272909
"Argentina",2021-01-17,0,73739,0,12624,45496119,"South America",219786,0,1620.77560945363,277.474217086517
"Argentina",2021-01-18,0,80641.6666666667,0,12278,45496119,"South America",232064,0,1772.49551036796,269.869172796915
"Argentina",2021-01-19,0,96634.3333333333,0,11932,45496119,"South America",243996,0,2124.01267311028,262.264128507313
"Argentina",2021-01-20,4394,243539,4394,11586,45496119,"South America",255582,96.5796664985864,5352.96208452418,254.659084217711
"Argentina",2021-01-21,16352,249372,16352,11704,45496119,"South America",267286,359.415272322459,5481.17082250466,257.25271203902
"Argentina",2021-01-22,25146,254456,25146,11263,45496119,"South America",278549,552.706484700376,5592.91661778887,247.559577554296
"Argentina",2021-01-23,29188,258876,29188,11124,45496119,"South America",289673,641.549227528616,5690.06776160402,244.504371900381
"Argentina",2021-01-24,31987,260036,31987,10342,45496119,"South America",300015,703.070958645945,5715.5644418813,227.316092610009
"Argentina",2021-01-25,32264,260122,32264,9046,45496119,"South America",309061,709.159390056985,5717.4547130053,198.830146369188
"Argentina",2021-01-26,38911,266969,38911,9626,45496119,"South America",318687,855.259764025147,5867.95106633161,211.578486507827
"Argentina",2021-01-27,45710,272323,45710,10014,45496119,"South America",328701,1004.7010823055,5985.63143374933,220.106686462641
"Argentina",2021-01-28,51451,276548,51451,8896,45496119,"South America",337597,1130.88766978124,6078.49649769028,195.533161850575
"Argentina",2021-01-29,65583,278451,65583,9205,45496119,"South America",346802,1441.50757122822,6120.32424128309,202.324949958918
"Argentina",2021-01-30,85361,281023,85361,11189,45496119,"South America",357991,1876.22596995581,6176.85653582891,245.93306519178
"Argentina",2021-01-31,0,0,0,11299,45496119,"South America",369290,0,0,248.350853838764
"Argentina",2021-02-01,94274,281577,94274,11924,45496119,"South America",381214,2072.13279005183,6189.03339865099,262.088289332987
"Argentina",2021-02-02,25469.6666666667,157437.666666667,25469.6666666667,11475,45496119,"South America",392689,559.820644628318,3460.46366431094,252.219315673937
"Argentina",2021-02-03,112366,284196,112366,11218,45496119,"South America",403907,2469.7930827902,6246.59874834598,246.570482198712
"Argentina",2021-02-04,146301,297717,146301,16574,45496119,"South America",420481,3215.68088038454,6543.78893285381,364.294809410007
"Argentina",2021-02-05,0,0,0,16238,45496119,"South America",436719,0,0,356.909564088313
"Argentina",2021-02-06,163882,307501,163882,15000,45496119,"South America",451719,3602.10944586284,6758.84024305458,329.698451861355
"Argentina",2021-02-07,181836,319316,181836,18576,45496119,"South America",470295,3996.7365128441,7018.53272363737,408.298562785103
"Argentina",2021-02-08,189264,322318,189264,19390,45496119,"South America",489685,4160.00318620584,7084.51637380323,426.190198772779
"Argentina",2021-02-09,190203,322975,190203,18139,45496119,"South America",507824,4180.64230929236,7098.95716599475,398.693347887542
"Argentina",2021-02-10,197531,337772,197531,19820,45496119,"South America",527644,4341.71099297503,7424.19369880758,435.641554392804
"Argentina",2021-02-11,210279,362649,210279,18416,45496119,"South America",546060,4621.9107172636,7970.98759127125,404.781779298582
"Argentina",2021-02-12,223609,368023,223609,19133,45496119,"South America",565193,4914.90274148439,8089.10755662478,420.541365297554
"Argentina",2021-02-13,234616,371629,234616,19266,45496119,"South America",584459,5156.83546546025,8168.36706445225,423.464691570725
"Argentina",2021-02-14,237483,372122,237483,15493,45496119,"South America",599952,5219.85182955935,8179.20315357009,340.534540979199
"Argentina",2021-02-15,237610,372181,237610,14030,45496119,"South America",613982,5222.64327645178,8180.49996748074,308.377951974321
"Argentina",2021-02-16,237916,373253,237916,13999,45496119,"South America",627981,5229.36912486975,8204.06241684043,307.696575173808
"Argentina",2021-02-17,238320,374002,238320,11003,45496119,"South America",638984,5238.24900317322,8220.52535953671,241.8448043887
"Argentina",2021-02-18,243184,392399,243184,8951,45496119,"South America",647935,5345.15922116346,8624.88952079627,196.742056174066
"Argentina",2021-02-19,253696,414958,253696,11003,45496119,"South America",658938,5576.2118962279,9120.73401249896,241.8448043887
"Argentina",2021-02-20,261534,445614,261534,14415,45496119,"South America",673353,5748.49032727385,9794.5497285164,316.840212238763
"Argentina",2021-02-21,263338,456929,263338,15809,45496119,"South America",689162,5788.14206108438,10043.2522607038,347.480188365078
"Argentina",2021-02-22,263412,458822,263412,16063,45496119,"South America",705225,5789.76857344689,10084.8602053287,353.06308214993
"Argentina",2021-02-23,264926,481689,264926,19349,45496119,"South America",724574,5823.0461371881,10587.474505243,425.289023004358
"Argentina",2021-02-24,267061,513394,267061,24019,45496119,"South America",748593,5869.97321683636,11284.3471329939,527.935141017193
"Argentina",2021-02-25,271001,558831,271001,27750,45496119,"South America",776343,5956.57401019195,12283.0477034755,609.942135943508
"Argentina",2021-02-26,283280,620635,283280,33609,45496119,"South America",809952,6226.46516288565,13641.4932447315,738.722351240553
"Argentina",2021-02-27,290425,694470,290425,39678,45496119,"South America",849630,6383.51152545561,15264.378924277,872.118344863657
"Argentina",2021-02-28,293432,731571,293432,43534,45496119,"South America",893164,6449.60507510542,16079.8550751109,956.872826888817
"Argentina",2021-03-01,293957,755212,293957,46705,45496119,"South America",939869,6461.14452092056,16599.4818151412,1026.57107961231
"Argentina",2021-03-02,302662,823446,302662,54213,45496119,"South America",994082,6652.4795224841,18099.2580927617,1191.59614471731
"Argentina",2021-03-03,306376,874916,306376,57262,45496119,"South America",1051344,6734.11285916498,19230.563380582,1258.61285003233
"Argentina",2021-03-04,310766,941695,310766,60376,45496119,"South America",1111720,6830.6046060764,20698.3589083719,1327.05824863875
"Argentina",2021-03-05,327092,1030504,327092,64812,45496119,"South America",1176532,7189.4484010823,22650.3715624623,1424.56107080254
"Argentina",2021-03-06,0,0,0,65277,45496119,"South America",1241809,0,0,1434.78172281025
"Argentina",2021-03-07,343204,1182874,343204,71582,45496119,"South America",1313391,7543.58849817498,25999.4484364699,1573.36497207597
"Argentina",2021-03-08,343701,1202998,343701,71076,45496119,"South America",1384467,7554.51250687998,26441.7718794871,1562.24314429985
"Argentina",2021-03-09,347170,1301787,347170,74693,45496119,"South America",1459160,7630.76076884712,28613.1439035492,1641.74443099201
"Argentina",2021-03-10,349454,1424984,349454,84735,45496119,"South America",1543895,7680.96285311721,31321.0012484801,1862.4665545648
"Argentina",2021-03-11,354519,1564555,354519,95230,45496119,"South America",1639125,7792.29103036239,34388.7574234629,2093.14557138379
"Argentina",2021-03-12,378662,1719543,378662,105801,45496119,"South America",1744926,8322.95167858164,37795.3776672687,2325.49506035888
"Argentina",2021-03-13,418625,1876113,418625,121843,45496119,"South America",1866769,9201.33429403066,41236.7701077976,2678.09656467621
"Argentina",2021-03-14,448733,1932696,448733,122193,45496119,"South America",1988962,9863.10502660677,42480.4586079089,2685.78952855297
"Argentina",2021-03-15,451311,1952883,451311,122499,45496119,"South America",2111461,9919.76920053335,42924.166784424,2692.51537697095
"Argentina",2021-03-16,476833,2064529,476833,127486,45496119,"South America",2238947,10480.740126427,45378.1343415248,2802.12912226645
"Argentina",2021-03-17,497987,2170116,497987,127666,45496119,"South America",2366613,10945.7028631387,47698.9257039705,2806.08550368879
"Argentina",2021-03-18,515904,2289249,515904,126583,45496119,"South America",2493196,11339.5166739387,50317.4567483437,2782.2812754644
"Argentina",2021-03-19,556505,2382859,556505,120166,45496119,"South America",2613362,12231.9224635402,52374.9948869265,2641.23627775811
"Argentina",2021-03-20,591438,2472426,591438,109875,45496119,"South America",2723237,12999.7461981318,54343.6683027842,2415.04115988443
"Argentina",2021-03-21,605348,2514480,605348,105486,45496119,"South America",2828723,13305.4865624912,55268.0108824227,2318.5713928698
"Argentina",2021-03-22,607390,2535054,607390,105464,45496119,"South America",2934187,13350.3695117379,55720.2252789958,2318.0878351404
"Austria",2021-01-03,0,4969,0,608,9043669,"Europe",7386,0,549.445142231544,67.2293512732498
"Austria",2021-01-07,0,10614,0,807,9043669,"Europe",9424,0,1173.63870791821,89.2336948643299
"Austria",2021-01-08,0,23500,0,2648,9043669,"Europe",12072,0,2598.50288638383,292.801516729549
"Austria",2021-01-09,0,27875,0,3272,9043669,"Europe",15344,0,3082.26672161487,361.800061457358
"Austria",2021-01-10,0,30065,0,3585,9043669,"Europe",18929,0,3324.42507570766,396.409908412172
"Austria",2021-01-11,0,35617,0,4362,9043669,"Europe",23291,0,3938.3352044397,482.326365549204
"Austria",2021-01-12,0,49861,0,6174,9043669,"Europe",29465,0,5513.35967736104,682.687524278034
"Austria",2021-01-13,0,64735,0,8181,9043669,"Europe",37646,0,7158.04614255564,904.610728234304
"Austria",2021-01-14,0,80955,0,10049,9043669,"Europe",47695,0,8951.56600711503,1111.16406405409
"Austria",2021-01-15,3,98549,3,10722,9043669,"Europe",58417,0.331723772729851,10897.0153595847,1185.58076373649
"Austria",2021-01-16,13,105155,13,11042,9043669,"Europe",69459,1.43746968182936,11627.4711071358,1220.96463282767
"Austria",2021-01-17,367,110406,367,11530,9043669,"Europe",80989,40.5808748639518,12208.098284004,1274.92503319173
"Austria",2021-01-18,1246,120739,1246,12338,9043669,"Europe",93327,137.775940273798,13350.6655318765,1364.26930264697
"Austria",2021-01-19,2684,144710,2684,13933,9043669,"Europe",107260,296.782202002307,16001.2490505789,1540.63577514834
"Austria",2021-01-20,3963,166643,3963,15124,9043669,"Europe",122384,438.207103776133,18426.4815530069,1672.33011292209
"Austria",2021-01-21,4124,185790,4124,15566,9043669,"Europe",137950,456.009612912635,20543.6532451597,1721.20408210429
"Austria",2021-01-22,4705,196765,4705,14703,9043669,"Europe",152653,520.253450231317,21757.2093803964,1625.778210149
"Austria",2021-01-23,4708,199850,4708,14199,9043669,"Europe",166852,520.585174004046,22098.3319933536,1570.04861633039
"Austria",2021-01-24,4710,201076,4710,13573,9043669,"Europe",180425,520.806323185866,22233.8964418092,1500.82892242076
"Austria",2021-01-25,4816,202429,4816,12180,9043669,"Europe",192605,532.527229822321,22383.5038633103,1346.7985172832
"Austria",2021-01-26,5701,209963,5701,9753,9043669,"Europe",202358,630.385742777627,23216.5728312259,1078.43398514475
"Austria",2021-01-27,6172,217355,6172,7560,9043669,"Europe",209918,682.466375096214,24033.9402072323,835.943907279225
"Austria",2021-01-28,8635,224436,8635,6165,9043669,"Europe",216083,954.811592507421,24816.9188854656,681.692352959844
"Austria",2021-01-29,18197,229707,18197,6633,9043669,"Europe",222716,2012.12583078837,25399.757554152,733.441261505701
"Austria",2021-01-30,20516,231016,20516,6711,9043669,"Europe",229427,2268.54830710854,25544.4996936531,742.066079596677
"Austria",2021-01-31,21512,231366,21512,6727,9043669,"Europe",236154,2378.68059965485,25583.2008004716,743.835273051236
"Austria",2021-02-01,24478,232809,24478,7149,9043669,"Europe",243303,2706.64483629377,25742.7599351546,790.497750415235
"Austria",2021-02-02,38204,235882,38204,8346,9043669,"Europe",251649,4224.39167112374,26082.5556530209,922.855535734446
"Austria",2021-02-03,52445,239047,52445,9709,9043669,"Europe",261358,5799.08442027235,26432.5242332509,1073.56870314471
"Austria",2021-02-04,69243,241946,69243,11160,9043669,"Europe",272518,7656.51639837769,26753.0799722989,1234.01243455505
"Austria",2021-02-05,85635,245958,85635,11956,9043669,"Europe",284474,9469.0550925736,27196.7052310296,1322.02980891937
"Austria",2021-02-06,91710,248683,91710,12694,9043669,"Europe",297168,10140.7957323515,27498.0209912592,1403.63385701091
"Austria",2021-02-07,95975,249249,95975,13192,9043669,"Europe",310360,10612.3963625825,27560.6062097142,1458.70000328407
"Austria",2021-02-08,103444,251258,103444,13916,9043669,"Europe",324276,11438.2779820889,27782.7505628523,1538.75600710287
"Austria",2021-02-09,119454,254031,119454,14200,9043669,"Europe",338476,13208.5771825572,28089.3739034456,1570.1591909213
"Austria",2021-02-10,137313,257434,137313,14751,9043669,"Europe",353227,15183.328801618,28465.6592363122,1631.08579051268
"Austria",2021-02-11,155952,262484,155952,15321,9043669,"Europe",368548,17244.3286015886,29024.0609204074,1694.11330733135
"Austria",2021-02-12,173869,270674,173869,16136,9043669,"Europe",384684,19225.4935469222,29929.6668199599,1784.23159892296
"Austria",2021-02-13,178812,275877,178812,16328,9043669,"Europe",401012,19772.06374979,30504.9864164644,1805.46192037767
"Austria",2021-02-14,180262,276320,180262,15908,9043669,"Europe",416920,19932.3969066095,30553.9709602375,1759.02059219549
"Austria",2021-02-15,183389,280182,183389,15553,9043669,"Europe",432473,20278.1636523849,30981.0100303317,1719.76661242246
"Austria",2021-02-16,190742,287079,190742,14905,9043669,"Europe",447378,21091.2186193458,31743.6429838376,1648.11427751281
"Austria",2021-02-17,200223,296603,200223,14583,9043669,"Europe",461961,22139.576315763,32796.755387664,1612.50925923981
"Austria",2021-02-18,208107,308023,208107,13956,9043669,"Europe",475917,23011.346390497,34059.5172158556,1543.17899073927
"Austria",2021-02-19,216389,320721,216389,13224,9043669,"Europe",489141,23927.1251524133,35463.5933712302,1462.23839019318
"Austria",2021-02-20,218199,331852,218199,13623,9043669,"Europe",502764,24127.2651619603,36694.3991426489,1506.35765196625
"Austria",2021-02-21,218632,337349,218632,14200,9043669,"Europe",516964,24175.1439598243,37302.2276688808,1570.1591909213
"Austria",2021-02-22,220405,342288,220405,14160,9043669,"Europe",531124,24371.1927095076,37848.3555733851,1565.7362072849
"Austria",2021-02-23,224759,352338,224759,14182,9043669,"Europe",545306,24852.6344783295,38959.6302120301,1568.16884828492
"Austria",2021-02-24,228125,368238,228125,14220,9043669,"Europe",559526,25224.8285513324,40717.7662074983,1572.37068273949
"Austria",2021-02-25,231555,384238,231555,14238,9043669,"Europe",573764,25604.0993981536,42486.9596620575,1574.36102537587
"Austria",2021-02-26,236128,407599,236128,15231,9043669,"Europe",588995,26109.7570023848,45070.0926803049,1684.16159414945
"Austria",2021-02-27,238058,430020,238058,16861,9043669,"Europe",605856,26323.165962841,47549.2855830969,1864.39817733267
"Austria",2021-02-28,238466,439673,238466,17451,9043669,"Europe",623307,26368.2803959322,48616.6621091506,1929.63718596954
"Austria",2021-03-01,239255,447296,239255,17694,9043669,"Europe",641001,26455.5237481602,49459.5722156572,1956.50681156066
"Austria",2021-03-02,241494,469531,241494,19133,9043669,"Europe",660134,26703.1002572076,51918.1982445399,2115.62364788008
"Austria",2021-03-03,243767,494186,243767,20227,9043669,"Europe",680361,26954.4363023459,54644.4147834247,2236.59225033557
"Austria",2021-03-04,246448,517879,246448,21219,9043669,"Europe",701580,27250.8867805754,57264.2585658542,2346.28224451824
"Austria",2021-03-05,249235,550128,249235,22234,9043669,"Europe",723814,27559.0581654415,60830.1785481092,2458.51545429184
"Austria",2021-03-06,251635,574963,251635,22646,9043669,"Europe",746460,27824.4371836254,63576.2985133578,2504.07218574674
"Austria",2021-03-07,252260,586073,252260,22885,9043669,"Europe",769345,27893.5463029441,64804.7822183673,2530.49951297421
"Austria",2021-03-08,253609,595967,253609,23289,9043669,"Europe",792634,28042.7114260816,65898.8072208304,2575.17164770183
"Austria",2021-03-09,257030,620111,257030,23731,9043669,"Europe",816365,28420.9871015845,68568.5201437602,2624.04561688403
"Austria",2021-03-10,261376,643432,261376,23836,9043669,"Europe",840201,28901.5442736792,71147.2301783712,2635.65594892958
"Austria",2021-03-11,266630,681636,266630,26277,9043669,"Europe",866478,29482.5031743201,75371.6218494949,2905.56852534077
"Austria",2021-03-12,271830,732440,271830,29272,9043669,"Europe",895750,30057.4910470518,80989.2533660841,3236.73942511607
"Austria",2021-03-13,277270,776957,277270,32518,9043669,"Europe",928268,30659.0168216019,85911.7024296223,3595.66454720977
"Austria",2021-03-14,281319,802029,281319,35002,9043669,"Europe",963270,31106.7333401963,88684.0285729166,3870.33183103008
"Austria",2021-03-15,283537,819631,283537,36227,9043669,"Europe",999497,31351.9877828346,90630.3625221135,4005.78570489477
"Austria",2021-03-16,289468,840110,289468,36062,9043669,"Europe",1035559,32007.8056815215,92894.8195693584,3987.54089739463
"Austria",2021-03-17,296943,864129,296943,36609,9043669,"Europe",1072168,32834.3507485734,95550.7106684245,4048.02519862237
"Austria",2021-03-18,304480,889663,304480,35125,9043669,"Europe",1107293,33667.7514402617,98374.1222727192,3883.93250571201
"Austria",2021-03-19,311831,930209,311831,33967,9043669,"Europe",1141260,34480.5852580407,102857.479635754,3755.88712943828
"Austria",2021-03-20,320662,965933,320662,33195,9043669,"Europe",1174455,35457.0694703665,106807.646321421,3670.5235452558
"Austria",2021-03-21,324117,976948,324117,31102,9043669,"Europe",1205557,35839.1046819604,108025.625440294,3439.09092648128
"Bahrain",2021-01-03,0,60689,0,1011,1743887,"Asia",38146,0,34800.9934129906,579.739398252295
"Bahrain",2021-01-07,0,72239,0,1942,1743887,"Asia",43747,0,41424.1289716593,1113.6042644965
"Bahrain",2021-01-08,0,78291,0,2706,1743887,"Asia",46453,0,44894.5373180716,1551.7060451738
"Bahrain",2021-01-09,0,84157,0,3437,1743887,"Asia",49890,0,48258.2873775652,1970.88458139776
"Bahrain",2021-01-10,0,89250,0,4080,1743887,"Asia",53970,0,51178.7747715305,2339.60113241282
"Bahrain",2021-01-11,0,92598,0,4427,1743887,"Asia",58397,0,53098.6239360693,2538.58191499793
"Bahrain",2021-01-12,0,97776,0,4840,1743887,"Asia",63237,0,56067.8530202932,2775.40918648972
"Bahrain",2021-01-13,0,101363,0,5288,1743887,"Asia",68525,0,58124.7523492061,3032.30656573505
"Bahrain",2021-01-14,0,109566,0,5852,1743887,"Asia",74377,0,62828.6121749861,3355.72201639212
"Bahrain",2021-01-15,3320.25,122819,3320.25,6089,1743887,"Asia",80466,1903.93643624845,70428.3018337771,3491.6253174661
"Bahrain",2021-01-16,3608.875,137159,3608.875,6353,1743887,"Asia",86819,2069.4431462589,78651.311696228,3643.01127309281
"Bahrain",2021-01-17,4216.25,141563,4216.25,6727,1743887,"Asia",93546,2417.73119473911,81176.7046832736,3857.47471023065
"Bahrain",2021-01-18,867,142831,867,7350,1743887,"Asia",100896,497.165240637725,81903.8160156019,4214.72262824369
"Bahrain",2021-01-19,1886,143596,1886,7712,1743887,"Asia",108608,1081.49209209083,82342.4912279293,4422.30488558032
"Bahrain",2021-01-20,2879.66666666667,144130,2879.66666666667,7712,1743887,"Asia",116320,1651.29200840804,82648.7037290834,4422.30488558032
"Bahrain",2021-01-21,2987,194167.714285714,2987,7712,1743887,"Asia",124032,1712.84033885223,111341.912799232,4422.30488558032
"Bahrain",2021-01-22,3385,213020.714285714,3385,7712,1743887,"Asia",131744,1941.0661355925,122152.81969859,4422.30488558032
"Bahrain",2021-01-23,3389.33333333333,218314.571428571,3389.33333333333,7712,1743887,"Asia",139456,1943.55100607627,125188.484935418,4422.30488558032
"Bahrain",2021-01-24,3390.66666666667,219819.142857143,3390.66666666667,7712,1743887,"Asia",147168,1944.31558160974,126051.253812399,4422.30488558032
"Bahrain",2021-01-25,3461.33333333333,225420.142857143,3461.33333333333,7712,1743887,"Asia",154880,1984.83808488356,129263.044484616,4422.30488558032
"Bahrain",2021-01-26,4601,165953,4601,7712,1743887,"Asia",162592,2638.35902211554,95162.7026292415,4422.30488558032
"Bahrain",2021-01-27,6049,167731,6049,7712,1743887,"Asia",170304,3468.68805146205,96182.2641031214,4422.30488558032
"Bahrain",2021-01-28,10161.6666666667,169440,10161.6666666667,7712,1743887,"Asia",178016,5827.02128444484,97162.2587931443,4422.30488558032
"Bahrain",2021-01-29,19481.3333333333,169810,19481.3333333333,7712,1743887,"Asia",185728,11171.2131195045,97374.4285036817,4422.30488558032
"Bahrain",2021-01-30,21985,170433,21985,7712,1743887,"Asia",193440,12606.8948274745,97731.6764216947,4422.30488558032
"Bahrain",2021-01-31,22758.3333333333,171568,22758.3333333333,7712,1743887,"Asia",201152,13050.3486368861,98382.5213445596,4422.30488558032
"Bahrain",2021-02-01,25986.3333333333,172912,25986.3333333333,7712,1743887,"Asia",208864,14901.3860034127,99153.2134822956,4422.30488558032
"Bahrain",2021-02-02,39696,174075,39696,7712,1743887,"Asia",216576,22762.9427824165,99820.1144913633,4422.30488558032
"Bahrain",2021-02-03,55960.6666666667,175094,55960.6666666667,7712,1743887,"Asia",224288,32089.6174274289,100404.441342816,4422.30488558032
"Bahrain",2021-02-04,75050,177233,75050,7712,1743887,"Asia",232000,43036.0453400937,101631.011642383,4422.30488558032
"Bahrain",2021-02-05,93473.6666666667,179550,93473.6666666667,7712,1743887,"Asia",239712,53600.7589176745,102959.652775667,4422.30488558032
"Bahrain",2021-02-06,99260.3333333333,182543,99260.3333333333,7712,1743887,"Asia",247424,56919.0167329267,104675.93370442,4422.30488558032
"Bahrain",2021-02-07,103123.666666667,191406,103123.666666667,7712,1743887,"Asia",255136,59134.3743411509,109758.258419267,4422.30488558032
"Bahrain",2021-02-08,110679,201116,110679,7712,1743887,"Asia",262848,63466.8416015487,115326.279741749,4422.30488558032
"Bahrain",2021-02-09,127757.333333333,212940,127757.333333333,7712,1743887,"Asia",270560,73260.0984658601,122106.535572546,4422.30488558032
"Bahrain",2021-02-10,145852.333333333,219595,145852.333333333,7712,1743887,"Asia",278272,83636.344174441,125922.723203969,4422.30488558032
"Bahrain",2021-02-11,167600,224919,167600,7712,1743887,"Asia",285984,96107.1445569581,128975.673309108,4422.30488558032
"Bahrain",2021-02-12,188678,232540,188678,7712,1743887,"Asia",293696,108193.936877791,133345.795914529,4422.30488558032
"Bahrain",2021-02-13,194631,242260,194631,7712,1743887,"Asia",301408,111607.575490843,138919.551553512,4422.30488558032
"Bahrain",2021-02-14,196212.333333333,248775,196212.333333333,7712,1743887,"Asia",309120,112514.362073536,142655.458753922,4422.30488558032
"Bahrain",2021-02-15,202111,250946,202111,7712,1743887,"Asia",316832,115896.8442336,143900.378866291,4422.30488558032
"Bahrain",2021-02-16,210472.666666667,252990,210472.666666667,7712,1743887,"Asia",324544,120691.688547863,145072.473159098,4422.30488558032
"Bahrain",2021-02-17,220968.666666667,257580,220968.666666667,7712,1743887,"Asia",332256,126710.427147325,147704.524433062,4422.30488558032
"Bahrain",2021-02-18,231701.333333333,263422,231701.333333333,7712,1743887,"Asia",339968,132864.877903977,151054.512132954,4422.30488558032
"Bahrain",2021-02-19,241484,268273,241484,7712,1743887,"Asia",347680,138474.568593034,153836.229067594,4422.30488558032
"Bahrain",2021-02-20,243214.666666667,271749,243214.666666667,7712,1743887,"Asia",355392,139466.987635476,155829.477483346,4422.30488558032
"Bahrain",2021-02-21,243590.333333333,274960,243590.333333333,7712,1743887,"Asia",363104,139682.40679203,157670.766511821,4422.30488558032
"Bahrain",2021-02-22,245707,278222,245707,7712,1743887,"Asia",370816,140896.170451411,159541.300554451,4422.30488558032
