date,continent,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated,daily_vaccinations,daily_vaccinated_per_million,people_vaccinated_per_million
2021-02-20,Europe,12770815.0,1145175.0,57768040.0,1642158.66666667,106654.195567303,2637038.0
2021-02-20,North America,18801072.0,260588.0,45190708.0,1697457.0,75837.2410586623,971113.0
2021-02-20,South America,1376818.0,13746.0,9294933.0,418906.0,31006.7684582734,664051.0
2021-02-21,Africa,55558.0,219394.0,2585236.0,147445.0,16352.5021288762,514533.0
2021-02-21,Asia,5947873.0,385700.0,24635681.0,2023603.66666667,57049.4596392471,885085.0
2021-02-21,Australia/Oceania,0.0,0.0,325.0,15112.5,605.107564045188,65.0
2021-02-21,Europe,12918334.0,1160947.0,58472460.0,1623936.0,109271.596392489,2703751.0
2021-02-21,North America,19791845.0,268149.0,46069182.0,1640317.0,63495.2448281656,1014851.0
2021-02-21,South America,1454959.0,14156.0,9382186.0,432053.5,26053.5462288135,673962.0
2021-02-22,Africa,69216.0,228673.0,2651161.0,165757.5,19808.9917645398,532652.0
2021-02-22,Asia,6286236.0,399849.0,25290498.0,1994165.5,55282.6017113084,906655.0
2021-02-22,Australia/Oceania,0.0,0.0,570.0,141.0,27.7050811925456,111.0
2021-02-22,Europe,13190233.0,1187928.0,59473221.0,1620252.0,114197.728617423,2778112.0
2021-02-22,North America,20400723.0,274984.0,46660037.0,1642133.0,67288.6290657895,1064443.0
2021-02-22,South America,1493685.0,14352.0,9566450.0,428673.0,55129.3896598432,681888.0
2021-02-23,Africa,86927.0,238045.0,2752843.0,120176.0,18674.9571418279,551814.0
2021-02-23,Asia,6675692.0,410561.0,26257667.0,2018611.66666667,56547.5518535308,933808.0
2021-02-23,Australia/Oceania,0.0,0.0,3654.0,566.0,46.9705461211891,267.0
2021-02-23,Europe,13549606.0,1221002.0,60893433.0,1640435.0,118625.268724681,2862839.0
2021-02-23,North America,20871856.0,284530.0,47175892.0,1589316.0,73333.6559023116,1122258.0
2021-02-23,South America,1618401.0,14977.0,9861212.0,387952.0,8501.35337872483,685851.0
2021-02-24,Africa,102568.0,239070.0,3052314.0,138967.0,20552.2541259652,582400.0
2021-02-24,Asia,7031089.0,420928.0,27189676.0,2008279.0,57598.9123460852,959177.0
2021-02-24,Australia/Oceania,0.0,0.0,7908.0,1154.0,71.7698571266801,469.0
2021-02-24,Europe,13945659.0,1263501.0,62730552.0,1793600.0,125012.245158925,2961724.0
2021-02-24,North America,21622755.0,295542.0,48008079.0,1643143.0,75090.507537338,1176106.0
2021-02-24,South America,1762363.0,15708.0,10121070.0,378910.0,8020.39556872255,687833.0
2021-02-25,Africa,119792.0,240125.0,3329157.0,157255.0,21573.6916216247,612454.0
2021-02-25,Asia,7644265.0,432089.0,28123316.0,2027773.5,58731.8567886681,982296.0
2021-02-25,Australia/Oceania,0.0,0.0,18625.0,2661.0,129.410086635633,905.0
2021-02-25,Europe,14373636.0,1299096.0,64694588.0,1687523.0,123096.191851732,3075978.0
2021-02-25,North America,22639326.0,308497.0,49046999.0,1692580.5,77168.6969582697,1233200.0
2021-02-25,South America,1928302.0,16586.0,10374352.0,364590.0,7678.45742610772,688824.0
2021-02-26,Africa,183619.0,241879.0,3525327.0,172970.0,22616.0160261961,639959.0
2021-02-26,Asia,8198897.0,439921.0,28920293.0,1984046.0,58246.4058031873,1000126.0
2021-02-26,Australia/Oceania,0.0,0.0,26250.0,3745.0,173.65958745806,1222.0
2021-02-26,Europe,14738837.0,1338435.0,66686060.0,1758373.0,126974.112002741,3194053.0
2021-02-26,North America,23747461.0,321570.0,50378800.0,1733770.0,78300.012309014,1293377.0
2021-02-26,South America,2099275.0,17630.0,10693797.0,356232.0,7338.26231366636,689319.0
2021-02-27,Africa,252758.0,243850.0,3650584.0,183982.0,25675.3291121453,665509.0
2021-02-27,Asia,8703992.0,446264.0,29438198.0,2018378.0,58811.4860266231,1015117.0
2021-02-27,Australia/Oceania,0.0,0.0,31375.0,4468.0,203.064866758152,1442.0
2021-02-27,Europe,14916471.0,1364479.0,68312985.0,1832075.0,627691.652838784,3284608.0
2021-02-27,North America,24844481.0,334332.0,51813695.0,1833682.0,78264.7151364727,1348080.0
2021-02-27,South America,2236116.0,18420.0,10913517.0,1177855.5,243834.736072707,689567.0
2021-02-28,Africa,291860.0,248306.0,3728824.0,189894.0,25963.9088042159,668011.0
2021-02-28,Asia,8806801.0,454750.0,29815214.0,2044140.5,59066.0308318184,1032255.0
2021-02-28,Australia/Oceania,0.0,0.0,33394.0,4724.0,210.766191599896,1540.0
2021-02-28,Europe,15044634.0,1380701.0,69204774.0,1839389.0,134169.138593676,3322874.0
2021-02-28,North America,25931887.0,346096.0,53283141.0,1941837.0,100590.704214817,1399718.0
2021-02-28,South America,2270361.0,18658.0,11054454.0,1224159.5,256907.839975404,689690.0
2021-03-01,Africa,330257.0,252749.0,3812750.0,286472.0,25971.9559937289,670871.0
2021-03-01,Asia,9205743.0,465354.0,30676860.0,2082884.0,58687.0324315131,1051213.0
2021-03-01,Australia/Oceania,0.0,0.0,37846.0,5325.0,289.692920914079,2139.0
2021-03-01,Europe,15274755.0,1405591.0,70421016.0,1864271.0,132854.400082793,3394012.0
2021-03-01,North America,26634325.0,356896.0,54378956.0,2017982.0,76897.9145592015,1453555.0
2021-03-01,South America,2280047.0,18758.0,11288848.0,365503.0,10521.9894526485,689752.0
2021-03-02,Africa,394310.0,256317.0,3946452.0,233300.0,21167.9364173739,676889.0
2021-03-02,Asia,9535208.0,475321.0,31976284.0,2159018.0,57939.5731818517,1074140.0
2021-03-02,Australia/Oceania,0.0,0.0,48694.0,6434.0,388.536513348997,2987.0
2021-03-02,Europe,15666611.0,1430473.0,71841135.0,1868750.0,133909.539101096,3492043.0
2021-03-02,North America,27344722.0,367774.0,55576023.0,2151037.0,76853.0070951243,1513398.0
2021-03-02,South America,2423315.0,20937.0,11839414.0,401465.0,11864.4122436495,689783.0
2021-03-03,Africa,468861.0,260121.0,4083938.0,214669.0,17936.7302949664,682968.0
2021-03-03,Asia,9941512.0,485439.0,33588190.0,2312016.0,57929.5508581782,1097779.0
2021-03-03,Australia/Oceania,0.0,0.0,60271.0,7480.0,484.769044345693,3863.0
2021-03-03,Europe,16280472.0,1470172.0,73570470.0,1884258.0,137109.498232082,3620066.0
2021-03-03,North America,28167155.0,378977.0,56845086.0,2222290.0,78149.1087244855,1572951.0
2021-03-03,South America,2719661.0,29950.0,12413102.0,467549.0,14514.5135954858,689799.0
2021-03-04,Africa,529681.0,261851.0,4211042.0,202565.5,15509.438060981,695385.0
2021-03-04,Asia,10491613.0,496702.0,35149987.0,2444131.0,57934.3902413395,1119188.0
2021-03-04,Australia/Oceania,0.0,0.0,71663.0,7576.0,513.783605921354,4503.0
2021-03-04,Europe,16974920.0,1537082.0,75965858.0,1983916.0,144011.061223022,3750744.0
2021-03-04,North America,29017846.0,387610.0,58220258.0,2243985.0,78976.2556458513,1631650.0
2021-03-04,South America,3072060.0,40116.0,12963254.0,534342.0,16188.3150307019,689807.0
2021-03-05,Africa,625229.0,269249.0,4321490.0,185554.5,12958.3818156406,700980.0
2021-03-05,Asia,10937951.0,503345.0,36723443.0,2583807.0,57759.8039744083,1137061.0
2021-03-05,Australia/Oceania,0.0,0.0,83746.0,8213.0,563.837355609912,5170.0
2021-03-05,Europe,17543866.0,1578011.0,78174260.0,2076458.5,152468.542557753,3877016.0
2021-03-05,North America,29934215.0,396409.0,59948923.0,2275070.0,81713.0012092849,1703836.0
2021-03-05,South America,3421606.0,50320.0,13518594.0,592316.0,17969.1410392929,689810.0
2021-03-06,Africa,706108.0,276321.0,4477628.0,189358.0,11464.198170264,711539.0
2021-03-06,Asia,11492038.0,622193.0,38356578.0,2744036.0,57135.6355131194,1153195.0
2021-03-06,Australia/Oceania,0.0,0.0,90043.0,8381.0,595.651957008362,5612.0
2021-03-06,Europe,17946617.0,1612808.0,80094900.0,2117896.0,147838.284550602,3991457.0
2021-03-06,North America,31013098.0,406438.0,61951777.0,2356810.0,84121.7667448401,1770987.0
2021-03-06,South America,3474720.0,52163.0,13755322.0,581224.0,18587.6041389631,689812.0
2021-03-07,Africa,742800.0,282221.0,4574743.0,283633.0,15157.4591843614,718303.0
2021-03-07,Asia,11605155.0,632336.0,38825345.0,2803899.0,56714.68580737,1169458.0
2021-03-07,Australia/Oceania,0.0,0.0,95673.0,8897.0,641.161110810238,6028.0
2021-03-07,Europe,18155810.0,1635014.0,81079834.0,2142673.0,154305.385536021,4069760.0
2021-03-07,North America,31927132.0,415954.0,63590715.0,2356228.0,86773.858433258,1831535.0
2021-03-07,South America,3499967.0,52789.0,13927462.0,579341.0,18746.6168969809,689813.0
2021-03-08,Africa,779759.0,288125.0,4646658.0,189159.0,12736.6067054746,723097.0
2021-03-08,Asia,12075102.0,642735.0,41190965.0,3021486.0,57067.6752455344,1179819.0
2021-03-08,Australia/Oceania,0.0,0.0,101921.0,9154.0,618.467298963665,6468.0
2021-03-08,Europe,18491091.0,1655234.0,82377475.0,2169196.0,152421.231281051,4136143.0
2021-03-08,North America,32744985.0,425376.0,64866690.0,2369554.0,88630.2265696152,1890241.0
2021-03-08,South America,3731580.0,64215.0,14223605.0,613956.0,20831.8730574741,689814.0
2021-03-09,Africa,850898.0,291634.0,4776411.0,245449.0,15503.9959633429,740206.0
2021-03-09,Asia,12609289.0,654589.0,42703153.0,3124929.0,55276.941965793,1185000.0
2021-03-09,Australia/Oceania,0.0,0.0,111684.0,8999.0,579.751037020024,7045.0
2021-03-09,Europe,18936166.0,1680715.0,83906666.0,2192298.0,155360.419312226,4258410.0
2021-03-09,North America,33359604.0,433914.0,66362122.0,2475346.5,119574.729014719,1957740.0
2021-03-09,South America,3985713.0,76808.0,14597213.0,604919.0,22652.4764353296,689814.0
2021-03-10,Africa,1010055.0,297338.0,4930271.0,201439.0,16155.8814992096,757664.0
2021-03-10,Asia,13085772.0,666271.0,44488654.0,3132214.0,55889.0438637496,1187590.0
2021-03-10,Australia/Oceania,0.0,0.0,124200.0,9133.0,552.273823809521,7729.0
2021-03-10,Europe,19807717.0,1720603.0,85715755.0,2240409.0,157528.047604317,4405569.0
2021-03-10,North America,34167060.0,443050.0,68271793.0,2454238.0,90223.9359157586,1993706.0
2021-03-10,South America,4265045.0,90769.0,15003586.0,586997.0,23837.3749512751,689814.0
2021-03-11,Africa,1137129.0,302092.0,5044166.0,208387.0,16313.289292385,768250.0
2021-03-11,Asia,13357351.0,677813.0,45412744.0,2992420.0,57156.8668444932,1190180.0
2021-03-11,Australia/Oceania,0.0,0.0,144286.0,10375.0,602.023750092162,8717.0
2021-03-11,Europe,20605321.0,1756644.0,87608378.0,2183514.0,148318.088795022,4487073.0
2021-03-11,North America,35132657.0,453104.0,70322033.0,2558191.0,87198.7646476232,2011689.0
2021-03-11,South America,4665755.0,104549.0,15663138.0,615109.0,25668.4604799047,689814.0
2021-03-12,Africa,1397312.0,310033.0,5143974.0,325351.666666667,24499.0903920549,774636.0
2021-03-12,Asia,14058479.0,687657.0,47467207.0,3114403.0,59057.6594103448,1207439.0
2021-03-12,Australia/Oceania,0.0,0.0,155674.0,10276.0,599.622934675366,9367.0
2021-03-12,Europe,21306637.0,1817095.0,89662448.0,2180831.0,150512.580771672,4612547.0
2021-03-12,North America,36275176.0,463664.0,72611107.0,2644461.0,76873.5772351877,2020680.0
2021-03-12,South America,5080248.0,117972.0,16391853.0,647416.0,27401.781957315,689814.0
2021-03-13,Africa,1644521.0,317695.0,5234769.0,245176.0,15979.3874245596,780608.0
2021-03-13,Asia,14649881.0,695340.0,49167661.0,3169079.0,62317.2829672167,1229352.0
2021-03-13,Australia/Oceania,0.0,0.0,181151.0,13016.0,707.629245048803,10564.0
2021-03-13,Europe,21804910.0,1854056.0,91667928.0,2209330.0,147576.536830022,4706291.0
2021-03-13,North America,38209882.0,479908.0,75866692.0,2900917.0,76014.3422995735,2025176.0
2021-03-13,South America,5251061.0,122088.0,16825051.0,692296.0,27755.5798509897,689814.0
2021-03-14,Africa,1793594.0,322713.0,5270740.0,244640.0,15188.2818280034,784437.0
2021-03-14,Asia,14828460.0,706766.0,49508859.0,3186944.0,66024.7214276767,1251272.0
2021-03-14,Australia/Oceania,0.0,0.0,182437.0,12860.0,702.850704845684,10821.0
2021-03-14,Europe,21959447.0,1873911.0,92737733.0,2236270.0,144602.505380865,4737606.0
2021-03-14,North America,38743399.0,491920.0,77011153.0,2763614.0,74880.3560007404,2027424.0
2021-03-14,South America,5305312.0,123198.0,16992310.0,700899.0,27898.6830645659,689814.0
2021-03-15,Africa,1942667.0,327731.0,5370414.0,264246.0,15545.9287152947,792770.0
2021-03-15,Asia,15693200.0,714306.0,52487201.0,3439939.0,68702.0959867271,1263385.0
2021-03-15,Australia/Oceania,0.0,0.0,183723.0,12470.0,689.133061811784,11079.0
2021-03-15,Europe,22113984.0,1892752.0,92799923.0,2244267.0,148596.849858238,4768921.0
2021-03-15,North America,39627172.0,498494.0,78500744.0,2812266.0,75115.6215979099,2028548.0
2021-03-15,South America,5721191.0,138654.0,17615049.0,779915.0,28245.3562517178,689814.0
2021-03-16,Africa,2145808.0,333936.0,5429913.0,271556.0,13944.7302501517,796130.0
2021-03-16,Asia,16410862.0,718075.0,54199091.0,3659558.0,52077.1297661393,1269441.0
2021-03-16,Australia/Oceania,0.0,0.0,185008.0,13781.0,741.566359591264,11336.0
2021-03-16,Europe,22673059.0,1945891.0,94420300.0,2284029.0,152403.016790822,4872980.0
2021-03-16,North America,40342183.0,501781.0,79171851.0,2770659.0,59518.2857979791,2029110.0
2021-03-16,South America,6117097.0,151889.0,18115004.0,831499.0,27713.3735280768,689814.0
2021-03-17,Africa,2312103.0,339134.0,5489779.0,270579.0,12383.2303242317,799447.0
2021-03-17,Asia,17400486.0,721845.0,56419802.0,3956784.0,55576.187931414,1272469.0
2021-03-17,Australia/Oceania,0.0,0.0,185651.0,15194.0,797.966380453029,11464.0
2021-03-17,Europe,23454120.0,2008467.0,96159610.0,2266835.0,151624.696205874,4978929.0
2021-03-17,North America,41309920.0,503425.0,81019856.0,2794719.5,64002.7409144003,2029391.0
2021-03-17,South America,6501626.0,164702.0,18707498.0,866410.0,26811.660914843,689814.0
2021-03-18,Africa,2439182.0,341219.0,5505452.0,251804.0,10774.7769365068,800768.0
2021-03-18,Asia,18195001.0,726429.0,58635726.0,4348907.0,58919.6031926759,1273983.0
2021-03-18,Australia/Oceania,0.0,0.0,185973.0,14437.0,561.446873911096,11528.0
2021-03-18,Europe,23829971.0,2011118.0,97423302.0,2271683.0,147932.313003017,4990958.0
2021-03-18,North America,42334959.0,504247.0,83208517.0,2819861.0,59664.1060291619,2029531.0
2021-03-18,South America,6790061.0,175483.0,19348418.0,843818.0,26635.9126530724,689814.0
2021-03-19,Africa,2487257.0,342261.0,5513288.0,207125.0,6466.32915102367,801428.0
2021-03-19,Asia,19198251.0,737353.0,61477517.0,4629317.0,60668.2225028013,1274740.0
2021-03-19,Australia/Oceania,0.0,0.0,186133.0,15093.0,586.958347852058,11560.0
2021-03-19,Europe,24273393.0,2012444.0,99598347.0,2327390.0,140852.756500274,4996972.0
2021-03-19,North America,43325844.0,504658.0,85351531.0,2783689.0,58250.8088891424,2029601.0
2021-03-19,South America,7061706.0,185440.0,19958669.0,810402.0,26268.9911782088,689814.0
2021-03-20,Africa,2511294.0,342782.0,5517206.0,170008.0,5478.81292796013,801758.0
2021-03-20,Asia,19735606.0,740514.0,64319326.0,4880968.0,59884.60330011,1275119.0
2021-03-20,Australia/Oceania,0.0,0.0,186214.0,13505.0,525.201913982777,11577.0
2021-03-20,Europe,24716815.0,2013107.0,100191284.0,2336599.0,118622.406258536,4999979.0
2021-03-20,North America,44464209.0,504863.0,87812048.0,2589837.0,35606.170212277,2029637.0
2021-03-20,South America,7126856.0,187071.0,20251002.0,780465.0,25558.1601759536,689814.0
2021-03-21,Africa,2523312.0,343042.0,5519165.0,154891.0,5062.27352983644,801923.0
2021-03-21,Asia,19798093.0,742095.0,64418361.0,3374781.0,56585.6010162569,1275308.0
2021-03-21,Australia/Oceania,0.0,0.0,186254.0,13495.0,524.813019562945,11585.0
2021-03-21,Europe,24839173.0,2013438.0,100775577.0,2370654.0,120905.309397594,5001483.0
2021-03-21,North America,45600593.0,504966.0,90089790.0,2835113.0,35839.2580047963,2029654.0
2021-03-21,South America,7143176.0,187359.0,20324159.0,774842.0,25518.9638970955,689814.0
2021-03-22,Africa,2535331.0,343303.0,5521124.0,122381.0,3603.901001368,802088.0
2021-03-22,Asia,20508695.0,743676.0,68115130.0,3417559.0,50921.043799517,1275497.0
2021-03-22,Australia/Oceania,0.0,0.0,186294.0,16772.0,652.253720941809,11593.0
2021-03-22,Europe,24961530.0,2013769.0,101359869.0,559289.0,62427.6375375146,5002987.0
2021-03-22,North America,46398639.0,505069.0,91517596.0,2831683.0,27663.9826195964,2029672.0
2021-03-22,South America,7159496.0,187648.0,20397316.0,683076.0,23112.5927080028,689814.0
