country,date,daily_vaccinations,population,continent,cumsum_total_vaccination,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Rwanda,2021-03-17,13249.0,13183041,Africa,3409506.76785714,321698.0,0.0,0.0,24402.0,1005.00332207114
Rwanda,2021-03-18,12115.0,13183041,Africa,3421621.76785714,323744.0,0.0,0.0,24558.0,918.983715517535
Rwanda,2021-03-19,11477.0,13183041,Africa,3433098.76785714,329410.0,0.0,0.0,24987.0,870.588204952105
Rwanda,2021-03-20,11402.0,13183041,Africa,3444500.76785714,333355.0,0.0,0.0,25287.0,864.899077534538
Rwanda,2021-03-21,11013.0,13183041,Africa,3455513.76785714,334538.0,0.0,0.0,25376.0,835.391469995428
Rwanda,2021-03-22,3504.0,13183041,Africa,3459017.76785714,338544.0,0.0,0.0,25680.0,265.796032948695
Saint Kitts and Nevis,2021-02-22,103.0,53472,North America,1893788.10357143,0.0,0.0,0.0,0.0,1926.24177139437
Saint Kitts and Nevis,2021-02-23,314.0,53472,North America,1894102.10357143,314.0,0.0,0.0,5868.0,5872.23219628965
Saint Kitts and Nevis,2021-02-24,314.0,53472,North America,1894416.10357143,628.0,0.0,0.0,11736.0,5872.23219628965
Saint Kitts and Nevis,2021-02-25,314.0,53472,North America,1894730.10357143,941.0,0.0,0.0,17604.0,5872.23219628965
Saint Kitts and Nevis,2021-02-26,314.0,53472,North America,1895044.10357143,1255.0,0.0,0.0,23472.0,5872.23219628965
Saint Kitts and Nevis,2021-02-27,314.0,53472,North America,1895358.10357143,1569.0,0.0,0.0,29340.0,5872.23219628965
Saint Kitts and Nevis,2021-02-28,314.0,53472,North America,1895672.10357143,1883.0,0.0,0.0,35208.0,5872.23219628965
Saint Kitts and Nevis,2021-03-01,314.0,53472,North America,1895986.10357143,2196.0,0.0,0.0,41076.0,5872.23219628965
Saint Kitts and Nevis,2021-03-02,314.0,53472,North America,1896300.10357143,2510.0,0.0,0.0,46944.0,5872.23219628965
Saint Kitts and Nevis,2021-03-03,314.0,53472,North America,1896614.10357143,2824.0,0.0,0.0,52812.0,5872.23219628965
Saint Kitts and Nevis,2021-03-04,314.0,53472,North America,1896928.10357143,3138.0,0.0,0.0,58680.0,5872.23219628965
Saint Kitts and Nevis,2021-03-05,314.0,53472,North America,1897242.10357143,3452.0,0.0,0.0,64548.0,5872.23219628965
Saint Kitts and Nevis,2021-03-06,314.0,53472,North America,1897556.10357143,3765.0,0.0,0.0,70416.0,5872.23219628965
Saint Kitts and Nevis,2021-03-07,314.0,53472,North America,1897870.10357143,4079.0,0.0,0.0,76284.0,5872.23219628965
Saint Kitts and Nevis,2021-03-08,314.0,53472,North America,1898184.10357143,4393.0,0.0,0.0,82152.0,5872.23219628965
Saint Kitts and Nevis,2021-03-09,314.0,53472,North America,1898498.10357143,4707.0,0.0,0.0,88020.0,5872.23219628965
Saint Kitts and Nevis,2021-03-10,314.0,53472,North America,1898812.10357143,5020.0,0.0,0.0,93888.0,5872.23219628965
Saint Kitts and Nevis,2021-03-11,314.0,53472,North America,1899126.10357143,5334.0,0.0,0.0,99756.0,5872.23219628965
Saint Kitts and Nevis,2021-03-12,314.0,53472,North America,1899440.10357143,5648.0,0.0,0.0,105624.0,5872.23219628965
Saint Kitts and Nevis,2021-03-13,314.0,53472,North America,1899754.10357143,5962.0,0.0,0.0,111492.0,5872.23219628965
Saint Kitts and Nevis,2021-03-14,314.0,53472,North America,1900068.10357143,6275.0,0.0,0.0,117360.0,5872.23219628965
Saint Kitts and Nevis,2021-03-15,314.0,53472,North America,1900382.10357143,6589.0,0.0,0.0,123228.0,5872.23219628965
Saint Kitts and Nevis,2021-03-16,314.0,53472,North America,1900696.10357143,6903.0,0.0,0.0,129096.0,5872.23219628965
Saint Kitts and Nevis,2021-03-17,301.0,53472,North America,1900997.10357143,7129.0,0.0,0.0,133316.0,5629.11430281269
Saint Kitts and Nevis,2021-03-18,289.0,53472,North America,1901286.10357143,7354.0,0.0,0.0,137536.0,5404.69778575703
Saint Kitts and Nevis,2021-03-19,276.0,53472,North America,1901562.10357143,7580.0,0.0,0.0,141756.0,5161.57989228007
Saint Lucia,2021-02-16,1131.0,184236,North America,1576395.67142857,0.0,0.0,0.0,0.0,6138.86536833192
Saint Lucia,2021-02-17,131.0,184236,North America,1576526.67142857,131.0,0.0,0.0,710.0,711.044529842159
Saint Lucia,2021-02-18,131.0,184236,North America,1576657.67142857,262.0,0.0,0.0,1421.0,711.044529842159
Saint Lucia,2021-02-19,131.0,184236,North America,1576788.67142857,393.0,0.0,0.0,2131.0,711.044529842159
Saint Lucia,2021-02-20,131.0,184236,North America,1576919.67142857,524.0,0.0,0.0,2841.0,711.044529842159
Saint Lucia,2021-02-21,131.0,184236,North America,1577050.67142857,654.0,0.0,0.0,3552.0,711.044529842159
Saint Lucia,2021-02-22,131.0,184236,North America,1577181.67142857,785.0,0.0,0.0,4262.0,711.044529842159
Saint Lucia,2021-02-23,131.0,184236,North America,1577312.67142857,916.0,0.0,0.0,4973.0,711.044529842159
Saint Lucia,2021-02-24,131.0,184236,North America,1577443.67142857,1047.0,0.0,0.0,5683.0,711.044529842159
Saint Lucia,2021-02-25,131.0,184236,North America,1577574.67142857,1178.0,0.0,0.0,6393.0,711.044529842159
Saint Lucia,2021-02-26,131.0,184236,North America,1577705.67142857,1309.0,0.0,0.0,7104.0,711.044529842159
Saint Lucia,2021-02-27,131.0,184236,North America,1577836.67142857,1440.0,0.0,0.0,7814.0,711.044529842159
Saint Lucia,2021-02-28,131.0,184236,North America,1577967.67142857,1570.0,0.0,0.0,8524.0,711.044529842159
Saint Lucia,2021-03-01,131.0,184236,North America,1578098.67142857,1701.0,0.0,0.0,9235.0,711.044529842159
Saint Lucia,2021-03-02,131.0,184236,North America,1578229.67142857,1832.0,0.0,0.0,9945.0,711.044529842159
Saint Lucia,2021-03-03,131.0,184236,North America,1578360.67142857,1963.0,0.0,0.0,10655.0,711.044529842159
Saint Lucia,2021-03-04,131.0,184236,North America,1578491.67142857,2094.0,0.0,0.0,11366.0,711.044529842159
Saint Lucia,2021-03-05,385.0,184236,North America,1578876.67142857,4006.0,0.0,0.0,21743.0,2089.71102281856
Saint Lucia,2021-03-06,640.0,184236,North America,1579516.67142857,5918.0,0.0,0.0,32120.0,3473.80533663345
Saint Lucia,2021-03-07,894.0,184236,North America,1580410.67142857,7830.0,0.0,0.0,42498.0,4852.47182960985
Saint Lucia,2021-03-08,1149.0,184236,North America,1581559.67142857,9742.0,0.0,0.0,52875.0,6236.56614342474
Saint Lucia,2021-03-09,1403.0,184236,North America,1582962.67142857,11653.0,0.0,0.0,63252.0,7615.23263640114
Saint Lucia,2021-03-10,1657.0,184236,North America,1584619.67142857,13565.0,0.0,0.0,73630.0,8993.89912937754
Saint Lucia,2021-03-11,1912.0,184236,North America,1586531.67142857,15477.0,0.0,0.0,84007.0,10377.9934431924
Saint Lucia,2021-03-12,1912.0,184236,North America,1588443.67142857,17389.0,0.0,0.0,94384.0,10377.9934431924
Saint Lucia,2021-03-13,1697.0,184236,North America,1590140.67142857,17797.0,0.0,0.0,96600.0,9211.01196291713
Saint Lucia,2021-03-14,1482.0,184236,North America,1591622.67142857,18206.0,0.0,0.0,98817.0,8044.03048264183
Saint Lucia,2021-03-15,1267.0,184236,North America,1592889.67142857,18614.0,0.0,0.0,101033.0,6877.04900236653
Saint Lucia,2021-03-16,1053.0,184236,North America,1593942.67142857,19022.0,0.0,0.0,103249.0,5715.49534292972
Saint Lucia,2021-03-17,838.0,184236,North America,1594780.67142857,19430.0,0.0,0.0,105465.0,4548.51386265442
Saint Lucia,2021-03-18,623.0,184236,North America,1595403.67142857,19839.0,0.0,0.0,107681.0,3381.53238237912
Saint Lucia,2021-03-19,408.0,184236,North America,1595811.67142857,20247.0,0.0,0.0,109897.0,2214.55090210382
Saint Vincent and the Grenadines,2021-03-17,638.5,111196,North America,1326657.23928571,0.0,0.0,0.0,0.0,5742.1130256484
Saint Vincent and the Grenadines,2021-03-18,216.0,111196,North America,1326873.23928571,0.0,0.0,0.0,0.0,1942.51591783877
Saint Vincent and the Grenadines,2021-03-19,216.0,111196,North America,1327089.23928571,0.0,0.0,0.0,0.0,1942.51591783877
San Marino,2021-02-27,16747.0,33983,Europe,1052733.80714286,35.0,0.0,0.0,1030.0,492805.226142483
San Marino,2021-02-28,120.0,33983,Europe,1052853.80714286,155.0,0.0,0.0,4561.0,3531.17735338257
San Marino,2021-03-01,120.0,33983,Europe,1052973.80714286,275.0,0.0,0.0,8092.0,3531.17735338257
San Marino,2021-03-02,182.0,33983,Europe,1053155.80714286,580.0,0.0,0.0,17067.0,5355.61898596357
San Marino,2021-03-03,212.0,33983,Europe,1053367.80714286,883.0,0.0,0.0,25984.0,6238.41332430921
San Marino,2021-03-04,270.0,33983,Europe,1053637.80714286,1383.0,0.0,0.0,40697.0,7945.14904511079
San Marino,2021-03-05,308.0,33983,Europe,1053945.80714286,1880.0,0.0,0.0,55322.0,9063.35520701527
San Marino,2021-03-06,329.0,33983,Europe,1054274.80714286,2339.0,0.0,0.0,68829.0,9681.31124385722
San Marino,2021-03-07,338.0,33983,Europe,1054612.80714286,2520.0,0.0,0.0,74140.0,9946.14954536091
San Marino,2021-03-08,346.0,33983,Europe,1054958.80714286,2700.0,0.0,0.0,79451.0,10181.5613689198
San Marino,2021-03-09,355.0,33983,Europe,1055313.80714286,3065.0,0.0,0.0,90192.0,10446.3996704234
San Marino,2021-03-10,398.0,33983,Europe,1055711.80714286,3668.0,0.0,0.0,107936.0,11711.7382220522
San Marino,2021-03-11,414.0,33983,Europe,1056125.80714286,4284.0,0.0,0.0,126063.0,12182.5618691699
San Marino,2021-03-12,418.0,33983,Europe,1056543.80714286,4806.0,0.0,0.0,141424.0,12300.2677809493
San Marino,2021-03-13,356.0,33983,Europe,1056899.80714286,4832.0,0.0,0.0,142189.0,10475.8261483683
San Marino,2021-03-14,373.0,33983,Europe,1057272.80714286,5130.0,0.0,0.0,150958.0,10976.0762734308
San Marino,2021-03-15,390.0,33983,Europe,1057662.80714286,5430.0,0.0,0.0,159786.0,11476.3263984934
San Marino,2021-03-16,432.0,33983,Europe,1058094.80714286,6087.0,0.0,0.0,179119.0,12712.2384721773
San Marino,2021-03-17,439.0,33983,Europe,1058533.80714286,6738.0,0.0,0.0,198276.0,12918.2238177912
San Marino,2021-03-18,435.0,33983,Europe,1058968.80714286,7299.0,0.0,0.0,214784.0,12800.5179060118
San Marino,2021-03-19,445.0,33983,Europe,1059413.80714286,7888.0,0.0,0.0,232116.0,13094.7826854604
Saudi Arabia,2021-01-06,9143.25,35205379,Asia,202068.375,0.0,0.0,0.0,0.0,259.711733255307
Saudi Arabia,2021-01-07,37862.0,35205379,Asia,239930.375,0.0,0.0,0.0,0.0,1075.46065616848
Saudi Arabia,2021-01-08,23990.0,35205379,Asia,263920.375,0.0,0.0,0.0,0.0,681.429959893345
Saudi Arabia,2021-01-09,19366.0,35205379,Asia,283286.375,0.0,0.0,0.0,0.0,550.0863944683
Saudi Arabia,2021-01-10,17055.0,35205379,Asia,300341.375,0.0,0.0,0.0,0.0,484.443016506086
Saudi Arabia,2021-01-11,15667.0,35205379,Asia,316008.375,0.0,0.0,0.0,0.0,445.017223078326
Saudi Arabia,2021-01-12,16312.0,35205379,Asia,332320.375,0.0,0.0,0.0,0.0,463.338287027105
Saudi Arabia,2021-01-13,16772.0,35205379,Asia,349092.375,0.0,0.0,0.0,0.0,476.404472168869
Saudi Arabia,2021-01-14,14153.0,35205379,Asia,363245.375,0.0,0.0,0.0,0.0,402.012431111734
Saudi Arabia,2021-01-15,15498.0,35205379,Asia,378743.375,0.0,0.0,0.0,0.0,440.216820276242
Saudi Arabia,2021-01-16,16843.0,35205379,Asia,395586.375,0.0,0.0,0.0,0.0,478.421209440751
Saudi Arabia,2021-01-17,18187.0,35205379,Asia,413773.375,0.0,0.0,0.0,0.0,516.59719385495
Saudi Arabia,2021-01-18,17886.0,35205379,Asia,431659.375,0.0,0.0,0.0,0.0,508.047364012187
Saudi Arabia,2021-01-19,16240.0,35205379,Asia,447899.375,0.0,0.0,0.0,0.0,461.293145004915
Saudi Arabia,2021-01-20,14594.0,35205379,Asia,462493.375,0.0,0.0,0.0,0.0,414.538925997644
Saudi Arabia,2021-01-21,12948.0,35205379,Asia,475441.375,0.0,0.0,0.0,0.0,367.784706990372
Saudi Arabia,2021-01-22,11302.0,35205379,Asia,486743.375,0.0,0.0,0.0,0.0,321.0304879831
Saudi Arabia,2021-01-23,9656.0,35205379,Asia,496399.375,0.0,0.0,0.0,0.0,274.276268975829
Saudi Arabia,2021-01-24,8009.0,35205379,Asia,504408.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-25,8009.0,35205379,Asia,512417.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-26,8009.0,35205379,Asia,520426.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-27,8009.0,35205379,Asia,528435.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-28,8009.0,35205379,Asia,536444.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-29,8009.0,35205379,Asia,544453.375,0.0,0.0,0.0,0.0,227.493645218249
Saudi Arabia,2021-01-30,9197.0,35205379,Asia,553650.375,0.0,0.0,0.0,0.0,261.238488584372
Saudi Arabia,2021-01-31,10385.0,35205379,Asia,564035.375,0.0,0.0,0.0,0.0,294.983331950495
Saudi Arabia,2021-02-01,11573.0,35205379,Asia,575608.375,0.0,0.0,0.0,0.0,328.728175316618
Saudi Arabia,2021-02-02,10489.0,35205379,Asia,586097.375,0.0,0.0,0.0,0.0,297.937425982547
Saudi Arabia,2021-02-03,9406.0,35205379,Asia,595503.375,0.0,0.0,0.0,0.0,267.175081398783
Saudi Arabia,2021-02-04,8322.0,35205379,Asia,603825.375,0.0,0.0,0.0,0.0,236.384332064711
Saudi Arabia,2021-02-05,7238.0,35205379,Asia,611063.375,0.0,0.0,0.0,0.0,205.593582730639
Saudi Arabia,2021-02-06,4966.0,35205379,Asia,616029.375,0.0,0.0,0.0,0.0,141.057990030444
Saudi Arabia,2021-02-07,2694.0,35205379,Asia,618723.375,0.0,0.0,0.0,0.0,76.5223973302489
Saudi Arabia,2021-02-08,409.0,35205379,Asia,619132.375,0.0,0.0,0.0,0.0,11.6175428760474
Saudi Arabia,2021-02-09,396.0,35205379,Asia,619528.375,0.0,0.0,0.0,0.0,11.248281122041
Saudi Arabia,2021-02-10,382.0,35205379,Asia,619910.375,0.0,0.0,0.0,0.0,10.8506146177265
Saudi Arabia,2021-02-11,368.0,35205379,Asia,620278.375,0.0,0.0,0.0,0.0,10.4529481134119
Saudi Arabia,2021-02-12,426.0,35205379,Asia,620704.375,0.0,0.0,0.0,0.0,12.1004236312866
Saudi Arabia,2021-02-13,484.0,35205379,Asia,621188.375,0.0,0.0,0.0,0.0,13.7478991491613
Saudi Arabia,2021-02-14,541.0,35205379,Asia,621729.375,0.0,0.0,0.0,0.0,15.3669699167278
Saudi Arabia,2021-02-15,1628.0,35205379,Asia,623357.375,0.0,0.0,0.0,0.0,46.2429335017243
Saudi Arabia,2021-02-16,2715.0,35205379,Asia,626072.375,0.0,0.0,0.0,0.0,77.1188970867208
Saudi Arabia,2021-02-17,5446.0,35205379,Asia,631518.375,0.0,0.0,0.0,0.0,154.692270178372
Saudi Arabia,2021-02-18,8178.0,35205379,Asia,639696.375,0.0,0.0,0.0,0.0,232.294048020332
Saudi Arabia,2021-02-19,10419.0,35205379,Asia,650115.375,0.0,0.0,0.0,0.0,295.949093460974
Saudi Arabia,2021-02-20,12661.0,35205379,Asia,662776.375,0.0,0.0,0.0,0.0,359.632543651923
Saudi Arabia,2021-02-21,14902.0,35205379,Asia,677678.375,0.0,0.0,0.0,0.0,423.287589092564
Saudi Arabia,2021-02-22,16128.0,35205379,Asia,693806.375,0.0,0.0,0.0,0.0,458.111812970399
Saudi Arabia,2021-02-23,17353.0,35205379,Asia,711159.375,0.0,0.0,0.0,0.0,492.907632097925
Saudi Arabia,2021-02-24,16934.0,35205379,Asia,728093.375,0.0,0.0,0.0,0.0,481.006041718795
Saudi Arabia,2021-02-25,19697.0,35205379,Asia,747790.375,0.0,0.0,0.0,0.0,559.488366820309
Saudi Arabia,2021-02-26,17337.0,35205379,Asia,765127.375,0.0,0.0,0.0,0.0,492.453156092994
Saudi Arabia,2021-02-27,25055.0,35205379,Asia,790182.375,0.0,0.0,0.0,0.0,711.681018971561
Saudi Arabia,2021-02-28,32773.0,35205379,Asia,822955.375,0.0,0.0,0.0,0.0,930.908881850129
Saudi Arabia,2021-03-01,37896.0,35205379,Asia,860851.375,0.0,0.0,0.0,0.0,1076.42641767896
Saudi Arabia,2021-03-02,43018.0,35205379,Asia,903869.375,0.0,0.0,0.0,0.0,1221.91554875748
Saudi Arabia,2021-03-03,57498.0,35205379,Asia,961367.375,0.0,0.0,0.0,0.0,1633.21633321999
Saudi Arabia,2021-03-04,79205.0,35205379,Asia,1040572.375,0.0,0.0,0.0,0.0,2249.79824815975
Saudi Arabia,2021-03-05,89327.0,35205379,Asia,1129899.375,0.0,0.0,0.0,0.0,2537.31113077919
Saudi Arabia,2021-03-06,84097.0,35205379,Asia,1213996.375,0.0,0.0,0.0,0.0,2388.75428666739
Saudi Arabia,2021-03-07,78868.0,35205379,Asia,1292864.375,0.0,0.0,0.0,0.0,2240.22584730589
Saudi Arabia,2021-03-08,93128.0,35205379,Asia,1385992.375,0.0,0.0,0.0,0.0,2645.2775867006
Saudi Arabia,2021-03-09,107938.0,35205379,Asia,1493930.375,0.0,0.0,0.0,0.0,3065.95193876481
Saudi Arabia,2021-03-10,97513.0,35205379,Asia,1591443.375,0.0,0.0,0.0,0.0,2769.83241680199
Saudi Arabia,2021-03-11,89971.0,35205379,Asia,1681414.375,0.0,0.0,0.0,0.0,2555.60378997766
Saudi Arabia,2021-03-12,106051.0,35205379,Asia,1787465.375,0.0,0.0,0.0,0.0,3012.35217493327
Saudi Arabia,2021-03-13,111996.0,35205379,Asia,1899461.375,0.0,0.0,0.0,0.0,3181.21841551542
Saudi Arabia,2021-03-14,128481.0,35205379,Asia,2027942.375,0.0,0.0,0.0,0.0,3649.47072434585
Saudi Arabia,2021-03-15,121688.0,35205379,Asia,2149630.375,0.0,0.0,0.0,0.0,3456.51725550235
Saudi Arabia,2021-03-16,115687.0,35205379,Asia,2265317.375,0.0,0.0,0.0,0.0,3286.06034890293
Saudi Arabia,2021-03-17,127393.0,35205379,Asia,2392710.375,0.0,0.0,0.0,0.0,3618.56635601054
Saudi Arabia,2021-03-18,124046.0,35205379,Asia,2516756.375,0.0,0.0,0.0,0.0,3523.49565672905
Saudi Arabia,2021-03-19,105916.0,35205379,Asia,2622672.375,0.0,0.0,0.0,0.0,3008.51753364166
Saudi Arabia,2021-03-20,131003.0,35205379,Asia,2753675.375,0.0,0.0,0.0,0.0,3721.10750462309
Saudi Arabia,2021-03-21,136716.0,35205379,Asia,2890391.375,0.0,0.0,0.0,0.0,3883.38384313374
Saudi Arabia,2021-03-22,142339.0,35205379,Asia,3032730.375,0.0,0.0,0.0,0.0,4043.10375411667
Scotland,2020-12-13,0.0,68144696,Europe,0.0,19009.0,0.0,0.0,279.0,0.0
Scotland,2020-12-14,5903.0,68144696,Europe,5903.0,24912.0,0.0,0.0,366.0,86.624496791357
Scotland,2020-12-15,5903.0,68144696,Europe,11806.0,30816.0,0.0,0.0,452.0,86.624496791357
Scotland,2020-12-16,5903.0,68144696,Europe,17709.0,36719.0,0.0,0.0,539.0,86.624496791357
Scotland,2020-12-17,5903.0,68144696,Europe,23612.0,42623.0,0.0,0.0,625.0,86.624496791357
Scotland,2020-12-18,5903.0,68144696,Europe,29515.0,48526.0,0.0,0.0,712.0,86.624496791357
Scotland,2020-12-19,5903.0,68144696,Europe,35418.0,54430.0,0.0,0.0,799.0,86.624496791357
Scotland,2020-12-20,5903.0,68144696,Europe,41321.0,60333.0,0.0,0.0,885.0,86.624496791357
Scotland,2020-12-21,5765.0,68144696,Europe,47086.0,65267.0,0.0,0.0,958.0,84.5993942067039
Scotland,2020-12-22,5626.0,68144696,Europe,52712.0,70200.0,0.0,0.0,1030.0,82.5596169656403
Scotland,2020-12-23,5488.0,68144696,Europe,58200.0,75134.0,0.0,0.0,1103.0,80.5345143809872
Scotland,2020-12-24,5349.0,68144696,Europe,63549.0,80067.0,0.0,0.0,1175.0,78.4947371399235
Scotland,2020-12-25,5211.0,68144696,Europe,68760.0,85001.0,0.0,0.0,1247.0,76.4696345552704
Scotland,2020-12-26,5072.0,68144696,Europe,73832.0,89934.0,0.0,0.0,1320.0,74.4298573142068
Scotland,2020-12-27,4934.0,68144696,Europe,78766.0,94868.0,0.0,0.0,1392.0,72.4047547295537
Scotland,2020-12-28,4667.0,68144696,Europe,83433.0,97932.0,0.0,0.0,1437.0,68.4866214679423
Scotland,2020-12-29,4401.0,68144696,Europe,87834.0,100995.0,0.0,0.0,1482.0,64.5831628627414
Scotland,2020-12-30,4135.0,68144696,Europe,91969.0,104059.0,0.0,0.0,1527.0,60.6797042575405
Scotland,2020-12-31,3869.0,68144696,Europe,95838.0,107123.0,0.0,0.0,1572.0,56.7762456523395
Scotland,2021-01-01,3602.0,68144696,Europe,99440.0,110187.0,0.0,0.0,1617.0,52.8581123907281
Scotland,2021-01-02,3336.0,68144696,Europe,102776.0,113250.0,0.0,0.0,1662.0,48.9546537855272
Scotland,2021-01-03,3070.0,68144696,Europe,105846.0,116314.0,44.0,1.0,1707.0,45.0511951803263
Scotland,2021-01-04,3647.0,68144696,Europe,109493.0,123037.0,432.0,6.0,1806.0,53.5184719292019
Scotland,2021-01-05,4225.0,68144696,Europe,113718.0,129761.0,819.0,12.0,1904.0,62.0004233344881
Scotland,2021-01-06,4802.0,68144696,Europe,118520.0,136484.0,1207.0,18.0,2003.0,70.4677000833638
Scotland,2021-01-07,5379.0,68144696,Europe,123899.0,143207.0,1595.0,23.0,2102.0,78.9349768322394
Scotland,2021-01-08,5956.0,68144696,Europe,129855.0,149930.0,1983.0,29.0,2200.0,87.4022535811151
Scotland,2021-01-09,6534.0,68144696,Europe,136389.0,156654.0,2370.0,35.0,2299.0,95.8842049864013
Scotland,2021-01-10,7111.0,68144696,Europe,143500.0,163377.0,2758.0,40.0,2398.0,104.351481735277
Scotland,2021-01-11,7904.0,68144696,Europe,151404.0,175942.0,2857.0,42.0,2582.0,115.988484268827
Scotland,2021-01-12,9196.0,68144696,Europe,160600.0,191965.0,2990.0,44.0,2817.0,134.948140351231
Scotland,2021-01-13,10529.0,68144696,Europe,171129.0,208207.0,3190.0,47.0,3055.0,154.509457346468
Scotland,2021-01-14,11910.0,68144696,Europe,183039.0,224840.0,3331.0,49.0,3299.0,174.775157849409
Scotland,2021-01-15,13360.0,68144696,Europe,196399.0,241924.0,3512.0,52.0,3550.0,196.053409644677
Scotland,2021-01-16,14968.0,68144696,Europe,211367.0,260140.0,3657.0,53.0,3817.0,219.650257152809
Scotland,2021-01-17,14651.0,68144696,Europe,226018.0,264991.0,3698.0,54.0,3889.0,214.998391070671
Scotland,2021-01-18,15667.0,68144696,Europe,241685.0,284582.0,3886.0,57.0,4176.0,229.907841983769
Scotland,2021-01-19,17018.0,68144696,Europe,258703.0,309909.0,4170.0,61.0,4548.0,249.733302794395
Scotland,2021-01-20,18277.0,68144696,Europe,276980.0,334871.0,4466.0,66.0,4914.0,268.208695215252
Scotland,2021-01-21,19282.0,68144696,Europe,296262.0,358454.0,4689.0,69.0,5260.0,282.956724907834
Scotland,2021-01-22,20060.0,68144696,Europe,316322.0,380667.0,5188.0,76.0,5586.0,294.373607595226
Scotland,2021-01-23,20803.0,68144696,Europe,337125.0,404038.0,5383.0,79.0,5929.0,305.27687730825
Scotland,2021-01-24,21750.0,68144696,Europe,358875.0,415402.0,5538.0,81.0,6096.0,319.173776929022
Scotland,2021-01-25,22213.0,68144696,Europe,381088.0,437900.0,6060.0,89.0,6426.0,325.968142847097
Scotland,2021-01-26,22087.0,68144696,Europe,403175.0,462092.0,6596.0,97.0,6781.0,324.11913613937
Scotland,2021-01-27,22729.0,68144696,Europe,425904.0,491658.0,6783.0,100.0,7215.0,333.54026555493
Scotland,2021-01-28,22830.0,68144696,Europe,448734.0,515855.0,7095.0,104.0,7570.0,335.022405852394
Scotland,2021-01-29,23593.0,68144696,Europe,472327.0,543370.0,7638.0,112.0,7974.0,346.219168693628
Scotland,2021-01-30,23520.0,68144696,Europe,495847.0,566269.0,7794.0,114.0,8310.0,345.147918775659
Scotland,2021-01-31,23258.0,68144696,Europe,519105.0,575897.0,7849.0,115.0,8451.0,341.303158796101
Scotland,2021-02-01,25023.0,68144696,Europe,544128.0,610778.0,8345.0,122.0,8963.0,367.203927360686
Scotland,2021-02-02,27047.0,68144696,Europe,571175.0,649262.0,8758.0,129.0,9528.0,396.905431935598
Scotland,2021-02-03,29277.0,68144696,Europe,600452.0,694347.0,9031.0,133.0,10189.0,429.629915731079
Scotland,2021-02-04,32727.0,68144696,Europe,633179.0,742512.0,9529.0,140.0,10896.0,480.257480347407
Scotland,2021-02-05,35107.0,68144696,Europe,668286.0,786427.0,10332.0,152.0,11541.0,515.183162604467
Scotland,2021-02-06,39398.0,68144696,Europe,707684.0,839266.0,10582.0,155.0,12316.0,578.152113262051
Scotland,2021-02-07,41967.0,68144696,Europe,749651.0,866823.0,10690.0,157.0,12720.0,615.851305580701
Scotland,2021-02-08,45894.0,68144696,Europe,795545.0,928122.0,12257.0,180.0,13620.0,673.478681304852
Scotland,2021-02-09,48631.0,68144696,Europe,844176.0,985569.0,12866.0,189.0,14463.0,713.643215900472
Scotland,2021-02-10,51223.0,68144696,Europe,895399.0,1048747.0,13195.0,194.0,15390.0,751.679925316565
Scotland,2021-02-11,53593.0,68144696,Europe,948992.0,1113625.0,13566.0,199.0,16342.0,786.45886100952
Scotland,2021-02-12,55814.0,68144696,Europe,1004806.0,1173445.0,14009.0,206.0,17220.0,819.051272897307
Scotland,2021-02-13,55458.0,68144696,Europe,1060264.0,1223774.0,14281.0,210.0,17958.0,813.827095215158
Scotland,2021-02-14,56025.0,68144696,Europe,1116289.0,1255190.0,14501.0,213.0,18419.0,822.147625399928
Scotland,2021-02-15,52109.0,68144696,Europe,1168398.0,1288004.0,17137.0,251.0,18901.0,764.681670896294
Scotland,2021-02-16,48864.0,68144696,Europe,1217262.0,1320074.0,20409.0,299.0,19372.0,717.062410844125
Scotland,2021-02-17,45313.0,68144696,Europe,1262575.0,1354966.0,24169.0,355.0,19884.0,664.952705930334
Scotland,2021-02-18,41139.0,68144696,Europe,1303714.0,1386152.0,29015.0,426.0,20341.0,603.700690072783
Scotland,2021-02-19,36952.0,68144696,Europe,1340666.0,1412643.0,33473.0,491.0,20730.0,542.257903681895
Scotland,2021-02-20,32767.0,68144696,Europe,1373433.0,1431942.0,35479.0,521.0,21013.0,480.844466603828
Scotland,2021-02-21,30448.0,68144696,Europe,1403881.0,1445488.0,37342.0,548.0,21212.0,446.813938387809
Scotland,2021-02-22,29043.0,68144696,Europe,1432924.0,1465241.0,43203.0,634.0,21502.0,426.196046131015
Scotland,2021-02-23,28245.0,68144696,Europe,1461169.0,1488077.0,50121.0,736.0,21837.0,414.485670315412
Scotland,2021-02-24,27644.0,68144696,Europe,1488813.0,1515980.0,56661.0,831.0,22246.0,405.666201812684
Scotland,2021-02-25,27586.0,68144696,Europe,1516399.0,1542929.0,65340.0,959.0,22642.0,404.815071740873
