"country","date","daily_vaccinations","population","continent","cumsum_total_vaccination","people_vaccinated"
"Sweden",2021-02-17,18565,10144928,"Europe",1139950.63636364,NA
"Sweden",2021-02-18,19344,10144928,"Europe",1159294.63636364,NA
"Sweden",2021-02-19,20123,10144928,"Europe",1179417.63636364,NA
"Sweden",2021-02-20,20903,10144928,"Europe",1200320.63636364,NA
"Sweden",2021-02-21,21682,10144928,"Europe",1222002.63636364,448583
"Sweden",2021-02-22,21583,10144928,"Europe",1243585.63636364,NA
"Sweden",2021-02-23,21485,10144928,"Europe",1265070.63636364,NA
"Sweden",2021-02-24,21386,10144928,"Europe",1286456.63636364,NA
"Sweden",2021-02-25,21287,10144928,"Europe",1307743.63636364,NA
"Sweden",2021-02-26,21188,10144928,"Europe",1328931.63636364,NA
"Sweden",2021-02-27,21090,10144928,"Europe",1350021.63636364,NA
"Sweden",2021-02-28,20991,10144928,"Europe",1371012.63636364,544951
"Sweden",2021-03-01,21655,10144928,"Europe",1392667.63636364,NA
"Sweden",2021-03-02,22319,10144928,"Europe",1414986.63636364,NA
"Sweden",2021-03-03,22983,10144928,"Europe",1437969.63636364,NA
"Sweden",2021-03-04,23647,10144928,"Europe",1461616.63636364,NA
"Sweden",2021-03-05,24312,10144928,"Europe",1485928.63636364,NA
"Sweden",2021-03-06,24976,10144928,"Europe",1510904.63636364,NA
"Sweden",2021-03-07,25640,10144928,"Europe",1536544.63636364,687811
"Sweden",2021-03-08,24298,10144928,"Europe",1560842.63636364,NA
"Sweden",2021-03-09,22957,10144928,"Europe",1583799.63636364,NA
"Sweden",2021-03-10,21615,10144928,"Europe",1605414.63636364,NA
"Sweden",2021-03-11,20274,10144928,"Europe",1625688.63636364,NA
"Sweden",2021-03-12,18932,10144928,"Europe",1644620.63636364,758884
"Sweden",2021-03-13,19129,10144928,"Europe",1663749.63636364,NA
"Sweden",2021-03-14,19326,10144928,"Europe",1683075.63636364,NA
"Sweden",2021-03-15,20865,10144928,"Europe",1703940.63636364,NA
"Sweden",2021-03-16,22403,10144928,"Europe",1726343.63636364,843974
"Sweden",2021-03-17,23144,10144928,"Europe",1749487.63636364,861525
"Sweden",2021-03-18,25385,10144928,"Europe",1774872.63636364,883561
"Sweden",2021-03-19,28573,10144928,"Europe",1803445.63636364,910425
"Switzerland",2021-01-24,28230,8700495,"Europe",1245447.93939394,NA
"Switzerland",2021-01-25,7526,8700495,"Europe",1252973.93939394,NA
"Switzerland",2021-01-26,7904,8700495,"Europe",1260877.93939394,NA
"Switzerland",2021-01-27,20664,8700495,"Europe",1281541.93939394,NA
"Switzerland",2021-01-28,17777,8700495,"Europe",1299318.93939394,NA
"Switzerland",2021-01-29,15824,8700495,"Europe",1315142.93939394,NA
"Switzerland",2021-01-30,13400,8700495,"Europe",1328542.93939394,NA
"Switzerland",2021-01-31,16717,8700495,"Europe",1345259.93939394,NA
"Switzerland",2021-02-01,16664,8700495,"Europe",1361923.93939394,NA
"Switzerland",2021-02-02,16621,8700495,"Europe",1378544.93939394,NA
"Switzerland",2021-02-03,15749,8700495,"Europe",1394293.93939394,NA
"Switzerland",2021-02-04,15671,8700495,"Europe",1409964.93939394,NA
"Switzerland",2021-02-05,15651,8700495,"Europe",1425615.93939394,NA
"Switzerland",2021-02-06,15638,8700495,"Europe",1441253.93939394,NA
"Switzerland",2021-02-07,14124,8700495,"Europe",1455377.93939394,NA
"Switzerland",2021-02-08,14418,8700495,"Europe",1469795.93939394,NA
"Switzerland",2021-02-09,14680,8700495,"Europe",1484475.93939394,NA
"Switzerland",2021-02-10,16056,8700495,"Europe",1500531.93939394,NA
"Switzerland",2021-02-11,16365,8700495,"Europe",1516896.93939394,NA
"Switzerland",2021-02-12,16915,8700495,"Europe",1533811.93939394,NA
"Switzerland",2021-02-13,17099,8700495,"Europe",1550910.93939394,NA
"Switzerland",2021-02-14,18406,8700495,"Europe",1569316.93939394,440012
"Switzerland",2021-02-15,18706,8700495,"Europe",1588022.93939394,445639
"Switzerland",2021-02-16,19117,8700495,"Europe",1607139.93939394,451866
"Switzerland",2021-02-17,18542,8700495,"Europe",1625681.93939394,474489
"Switzerland",2021-02-18,18980,8700495,"Europe",1644661.93939394,480698
"Switzerland",2021-02-19,18954,8700495,"Europe",1663615.93939394,485184
"Switzerland",2021-02-20,18978,8700495,"Europe",1682593.93939394,485784
"Switzerland",2021-02-21,18767,8700495,"Europe",1701360.93939394,500499
"Switzerland",2021-02-22,18466,8700495,"Europe",1719826.93939394,503641
"Switzerland",2021-02-23,18283,8700495,"Europe",1738109.93939394,507937
"Switzerland",2021-02-24,19488,8700495,"Europe",1757597.93939394,527579
"Switzerland",2021-02-25,19029,8700495,"Europe",1776626.93939394,530934
"Switzerland",2021-02-26,18746,8700495,"Europe",1795372.93939394,534125
"Switzerland",2021-02-27,18603,8700495,"Europe",1813975.93939394,534851
"Switzerland",2021-02-28,18941,8700495,"Europe",1832916.93939394,546753
"Switzerland",2021-03-01,19178,8700495,"Europe",1852094.93939394,552475
"Switzerland",2021-03-02,19160,8700495,"Europe",1871254.93939394,558626
"Switzerland",2021-03-03,19243,8700495,"Europe",1890497.93939394,582887
"Switzerland",2021-03-04,19522,8700495,"Europe",1910019.93939394,590086
"Switzerland",2021-03-05,19578,8700495,"Europe",1929597.93939394,596122
"Switzerland",2021-03-06,19572,8700495,"Europe",1949169.93939394,597228
"Switzerland",2021-03-07,20456,8700495,"Europe",1969625.93939394,617305
"Switzerland",2021-03-08,20305,8700495,"Europe",1989930.93939394,623316
"Switzerland",2021-03-09,20288,8700495,"Europe",2010218.93939394,630249
"Switzerland",2021-03-10,21801,8700495,"Europe",2032019.93939394,666893
"Switzerland",2021-03-11,21740,8700495,"Europe",2053759.93939394,674496
"Switzerland",2021-03-12,22030,8700495,"Europe",2075789.93939394,681455
"Switzerland",2021-03-13,22078,8700495,"Europe",2097867.93939394,682486
"Switzerland",2021-03-14,21309,8700495,"Europe",2119176.93939394,704151
"Switzerland",2021-03-15,21589,8700495,"Europe",2140765.93939394,710040
"Switzerland",2021-03-16,21795,8700495,"Europe",2162560.93939394,716159
"Switzerland",2021-03-17,20214,8700495,"Europe",2182774.93939394,744681
"Thailand",2021-02-27,9350,69927173,"Asia",2640292.49242424,0
"Thailand",2021-02-28,160,69927173,"Asia",2640452.49242424,NA
"Thailand",2021-03-01,160,69927173,"Asia",2640612.49242424,319
"Thailand",2021-03-02,2421,69927173,"Asia",2643033.49242424,7262
"Thailand",2021-03-03,2639,69927173,"Asia",2645672.49242424,NA
"Thailand",2021-03-04,2770,69927173,"Asia",2648442.49242424,NA
"Thailand",2021-03-05,2858,69927173,"Asia",2651300.49242424,NA
"Thailand",2021-03-06,2920,69927173,"Asia",2654220.49242424,NA
"Thailand",2021-03-07,3368,69927173,"Asia",2657588.49242424,NA
"Thailand",2021-03-08,3816,69927173,"Asia",2661404.49242424,NA
"Thailand",2021-03-09,3295,69927173,"Asia",2664699.49242424,NA
"Thailand",2021-03-10,3295,69927173,"Asia",2667994.49242424,33621
"Thailand",2021-03-11,3787,69927173,"Asia",2671781.49242424,NA
"Thailand",2021-03-12,4279,69927173,"Asia",2676060.49242424,NA
"Thailand",2021-03-13,4772,69927173,"Asia",2680832.49242424,53842
"Trinidad and Tobago",2021-02-15,117769,1402778,"North America",3465752.04545455,0
"Trinidad and Tobago",2021-02-16,63,1402778,"North America",3465815.04545455,NA
"Trinidad and Tobago",2021-02-17,63,1402778,"North America",3465878.04545455,NA
"Trinidad and Tobago",2021-02-18,63,1402778,"North America",3465941.04545455,NA
"Trinidad and Tobago",2021-02-19,63,1402778,"North America",3466004.04545455,NA
"Trinidad and Tobago",2021-02-20,63,1402778,"North America",3466067.04545455,NA
"Trinidad and Tobago",2021-02-21,63,1402778,"North America",3466130.04545455,NA
"Trinidad and Tobago",2021-02-22,63,1402778,"North America",3466193.04545455,440
"Trinidad and Tobago",2021-02-23,70,1402778,"North America",3466263.04545455,NA
"Trinidad and Tobago",2021-02-24,76,1402778,"North America",3466339.04545455,NA
"Trinidad and Tobago",2021-02-25,83,1402778,"North America",3466422.04545455,NA
"Trinidad and Tobago",2021-02-26,90,1402778,"North America",3466512.04545455,NA
"Trinidad and Tobago",2021-02-27,97,1402778,"North America",3466609.04545455,991
"Tunisia",2021-03-12,95329.6666666667,11908127,"Africa",8296164.93181818,0
"Tunisia",2021-03-13,743,11908127,"Africa",8296907.93181818,743
"Tunisia",2021-03-14,1038,11908127,"Africa",8297945.93181818,2076
"Tunisia",2021-03-15,852,11908127,"Africa",8298797.93181818,2555
"Tunisia",2021-03-16,908,11908127,"Africa",8299705.93181818,NA
"Tunisia",2021-03-17,942,11908127,"Africa",8300647.93181818,NA
"Tunisia",2021-03-18,964,11908127,"Africa",8301611.93181818,NA
"Tunisia",2021-03-19,980,11908127,"Africa",8302591.93181818,6861
"Tunisia",2021-03-20,1276,11908127,"Africa",8303867.93181818,NA
"Tunisia",2021-03-21,1489,11908127,"Africa",8305356.93181818,12496
"Turkey",2021-01-13,1403.83333333333,84995840,"Asia",1252418.15151515,NA
"Turkey",2021-01-14,279452,84995840,"Asia",1531870.15151515,NA
"Turkey",2021-01-15,308326,84995840,"Asia",1840196.15151515,NA
"Turkey",2021-01-16,225634,84995840,"Asia",2065830.15151515,NA
"Turkey",2021-01-17,176613,84995840,"Asia",2242443.15151515,NA
"Turkey",2021-01-18,166482,84995840,"Asia",2408925.15151515,NA
"Turkey",2021-01-19,158439,84995840,"Asia",2567364.15151515,NA
"Turkey",2021-01-20,150356,84995840,"Asia",2717720.15151515,NA
"Turkey",2021-01-21,120115,84995840,"Asia",2837835.15151515,NA
"Turkey",2021-01-22,83651,84995840,"Asia",2921486.15151515,NA
"Turkey",2021-01-23,78569,84995840,"Asia",3000055.15151515,NA
"Turkey",2021-01-24,76886,84995840,"Asia",3076941.15151515,NA
"Turkey",2021-01-25,67192,84995840,"Asia",3144133.15151515,NA
"Turkey",2021-01-26,65663,84995840,"Asia",3209796.15151515,NA
"Turkey",2021-01-27,67155,84995840,"Asia",3276951.15151515,NA
"Turkey",2021-01-28,82474,84995840,"Asia",3359425.15151515,NA
"Turkey",2021-01-29,103734,84995840,"Asia",3463159.15151515,NA
"Turkey",2021-01-30,104854,84995840,"Asia",3568013.15151515,NA
"Turkey",2021-01-31,105941,84995840,"Asia",3673954.15151515,NA
"Turkey",2021-02-01,119078,84995840,"Asia",3793032.15151515,NA
"Turkey",2021-02-02,116994,84995840,"Asia",3910026.15151515,NA
"Turkey",2021-02-03,117243,84995840,"Asia",4027269.15151515,NA
"Turkey",2021-02-04,114747,84995840,"Asia",4142016.15151515,NA
"Turkey",2021-02-05,90207,84995840,"Asia",4232223.15151515,NA
"Turkey",2021-02-06,91551,84995840,"Asia",4323774.15151515,NA
"Turkey",2021-02-07,89180,84995840,"Asia",4412954.15151515,NA
"Turkey",2021-02-08,75415,84995840,"Asia",4488369.15151515,NA
"Turkey",2021-02-09,71925,84995840,"Asia",4560294.15151515,NA
"Turkey",2021-02-10,64548,84995840,"Asia",4624842.15151515,NA
"Turkey",2021-02-11,49331,84995840,"Asia",4674173.15151515,NA
"Turkey",2021-02-12,120650,84995840,"Asia",4794823.15151515,3067822
"Turkey",2021-02-13,158311,84995840,"Asia",4953134.15151515,3253005
"Turkey",2021-02-14,173515,84995840,"Asia",5126649.15151515,3336164
"Turkey",2021-02-15,216832,84995840,"Asia",5343481.15151515,3608148
"Turkey",2021-02-16,271154,84995840,"Asia",5614635.15151515,3984622
"Turkey",2021-02-17,346927,84995840,"Asia",5961562.15151515,4477432
"Turkey",2021-02-18,435596,84995840,"Asia",6397158.15151515,5028179
"Turkey",2021-02-19,422478,84995840,"Asia",6819636.15151515,5384983
"Turkey",2021-02-20,403373,84995840,"Asia",7223009.15151515,5503094
"Turkey",2021-02-21,392390,84995840,"Asia",7615399.15151515,5517993
"Turkey",2021-02-22,379325,84995840,"Asia",7994724.15151515,5738471
"Turkey",2021-02-23,379816,84995840,"Asia",8374540.15151515,6106522
"Turkey",2021-02-24,342299,84995840,"Asia",8716839.15151515,6352410
"Turkey",2021-02-25,297776,84995840,"Asia",9014615.15151515,6582239
"Turkey",2021-02-26,276729,84995840,"Asia",9291344.15151515,6745147
"Turkey",2021-02-27,283038,84995840,"Asia",9574382.15151515,6854642
"Turkey",2021-02-28,282292,84995840,"Asia",9856674.15151515,6869923
"Turkey",2021-03-01,276774,84995840,"Asia",10133448.1515152,6975558
"Turkey",2021-03-02,254877,84995840,"Asia",10388325.1515152,7123722
"Turkey",2021-03-03,242550,84995840,"Asia",10630875.1515152,7240515
"Turkey",2021-03-04,225759,84995840,"Asia",10856634.1515152,7353536
"Turkey",2021-03-05,208212,84995840,"Asia",11064846.1515152,7446337
"Turkey",2021-03-06,195547,84995840,"Asia",11260393.1515152,7509923
"Turkey",2021-03-07,195639,84995840,"Asia",11456032.1515152,7524943
"Turkey",2021-03-08,175323,84995840,"Asia",11631355.1515152,7565023
"Turkey",2021-03-09,164193,84995840,"Asia",11795548.1515152,7676519
"Turkey",2021-03-10,148962,84995840,"Asia",11944510.1515152,7745480
"Turkey",2021-03-11,134637,84995840,"Asia",12079147.1515152,7807838
"Turkey",2021-03-12,140855,84995840,"Asia",12220002.1515152,7858565
"Turkey",2021-03-13,148525,84995840,"Asia",12368527.1515152,7887544
"Turkey",2021-03-14,153535,84995840,"Asia",12522062.1515152,7892795
"Turkey",2021-03-15,179947,84995840,"Asia",12702009.1515152,7911946
"Turkey",2021-03-16,210472,84995840,"Asia",12912481.1515152,7948320
"Turkey",2021-03-17,254566,84995840,"Asia",13167047.1515152,7977222
"Turkey",2021-03-18,275570,84995840,"Asia",13442617.1515152,7991510
"Turkey",2021-03-19,300329,84995840,"Asia",13742946.1515152,8007734
"Turkey",2021-03-20,300924,84995840,"Asia",14043870.1515152,8016078
"Turkey",2021-03-21,295090,84995840,"Asia",14338960.1515152,8017698
"Turkey",2021-03-22,286334,84995840,"Asia",14625294.1515152,8045789
"Turks and Caicos Islands",2021-01-10,36325.3333333333,39096,"North America",1371393.85454545,0
"Turks and Caicos Islands",2021-01-11,222,39096,"North America",1371615.85454545,NA
"Turks and Caicos Islands",2021-01-12,222,39096,"North America",1371837.85454545,NA
"Turks and Caicos Islands",2021-01-13,222,39096,"North America",1372059.85454545,NA
"Turks and Caicos Islands",2021-01-14,222,39096,"North America",1372281.85454545,NA
"Turks and Caicos Islands",2021-01-15,222,39096,"North America",1372503.85454545,NA
"Turks and Caicos Islands",2021-01-16,222,39096,"North America",1372725.85454545,NA
"Turks and Caicos Islands",2021-01-17,222,39096,"North America",1372947.85454545,NA
"Turks and Caicos Islands",2021-01-18,222,39096,"North America",1373169.85454545,NA
"Turks and Caicos Islands",2021-01-19,222,39096,"North America",1373391.85454545,NA
"Turks and Caicos Islands",2021-01-20,222,39096,"North America",1373613.85454545,NA
"Turks and Caicos Islands",2021-01-21,222,39096,"North America",1373835.85454545,NA
"Turks and Caicos Islands",2021-01-22,222,39096,"North America",1374057.85454545,NA
"Turks and Caicos Islands",2021-01-23,222,39096,"North America",1374279.85454545,NA
"Turks and Caicos Islands",2021-01-24,222,39096,"North America",1374501.85454545,NA
"Turks and Caicos Islands",2021-01-25,222,39096,"North America",1374723.85454545,NA
"Turks and Caicos Islands",2021-01-26,222,39096,"North America",1374945.85454545,NA
"Turks and Caicos Islands",2021-01-27,222,39096,"North America",1375167.85454545,NA
"Turks and Caicos Islands",2021-01-28,222,39096,"North America",1375389.85454545,NA
"Turks and Caicos Islands",2021-01-29,222,39096,"North America",1375611.85454545,NA
"Turks and Caicos Islands",2021-01-30,222,39096,"North America",1375833.85454545,NA
"Turks and Caicos Islands",2021-01-31,222,39096,"North America",1376055.85454545,NA
"Turks and Caicos Islands",2021-02-01,222,39096,"North America",1376277.85454545,NA
"Turks and Caicos Islands",2021-02-02,222,39096,"North America",1376499.85454545,NA
"Turks and Caicos Islands",2021-02-03,222,39096,"North America",1376721.85454545,NA
"Turks and Caicos Islands",2021-02-04,222,39096,"North America",1376943.85454545,NA
"Turks and Caicos Islands",2021-02-05,222,39096,"North America",1377165.85454545,NA
"Turks and Caicos Islands",2021-02-06,222,39096,"North America",1377387.85454545,NA
"Turks and Caicos Islands",2021-02-07,222,39096,"North America",1377609.85454545,NA
"Turks and Caicos Islands",2021-02-08,222,39096,"North America",1377831.85454545,6433
"Uganda",2021-03-09,56311,46776043,"Africa",6462801.39090909,0
"Uganda",2021-03-10,338,46776043,"Africa",6463139.39090909,NA
"Uganda",2021-03-11,338,46776043,"Africa",6463477.39090909,NA
"Uganda",2021-03-12,338,46776043,"Africa",6463815.39090909,1015
"Uganda",2021-03-13,304,46776043,"Africa",6464119.39090909,1215
"Uganda",2021-03-14,243,46776043,"Africa",6464362.39090909,1215
"Uganda",2021-03-15,474,46776043,"Africa",6464836.39090909,2841
"Uganda",2021-03-16,669,46776043,"Africa",6465505.39090909,4684
"Uganda",2021-03-17,1083,46776043,"Africa",6466588.39090909,7920
"Uganda",2021-03-18,1764,46776043,"Africa",6468352.39090909,13027
"Uganda",2021-03-19,2361,46776043,"Africa",6470713.39090909,17543
"Uganda",2021-03-20,2542,46776043,"Africa",6473255.39090909,19008
"Uganda",2021-03-21,3187,46776043,"Africa",6476442.39090909,23527
"Ukraine",2021-02-24,136688,43542330,"Europe",5908524.34393939,159
"Ukraine",2021-02-25,1179,43542330,"Europe",5909703.34393939,1338
"Ukraine",2021-02-26,1446,43542330,"Europe",5911149.34393939,3051
"Ukraine",2021-02-27,994,43542330,"Europe",5912143.34393939,3141
"Ukraine",2021-02-28,966,43542330,"Europe",5913109.34393939,NA
"Ukraine",2021-03-01,949,43542330,"Europe",5914058.34393939,4905
"Ukraine",2021-03-02,1122,43542330,"Europe",5915180.34393939,6888
"Ukraine",2021-03-03,1344,43542330,"Europe",5916524.34393939,9568
"Ukraine",2021-03-04,1592,43542330,"Europe",5918116.34393939,12481
"Ukraine",2021-03-05,1815,43542330,"Europe",5919931.34393939,15758
"Ukraine",2021-03-06,1985,43542330,"Europe",5921916.34393939,17037
"Ukraine",2021-03-07,1989,43542330,"Europe",5923905.34393939,17947
"Ukraine",2021-03-08,2030,43542330,"Europe",5925935.34393939,19118
"Ukraine",2021-03-09,2370,43542330,"Europe",5928305.34393939,23480
"Ukraine",2021-03-10,2830,43542330,"Europe",5931135.34393939,29378
"Ukraine",2021-03-11,3679,43542330,"Europe",5934814.34393939,38237
"Ukraine",2021-03-12,4540,43542330,"Europe",5939354.34393939,47541
"Ukraine",2021-03-13,4871,43542330,"Europe",5944225.34393939,51137
"Ukraine",2021-03-14,5030,43542330,"Europe",5949255.34393939,53155
"Ukraine",2021-03-15,6138,43542330,"Europe",5955393.34393939,62083
"Ukraine",2021-03-16,7703,43542330,"Europe",5963096.34393939,NA
"Ukraine",2021-03-17,9048,43542330,"Europe",5972144.34393939,92713
"Ukraine",2021-03-18,8613,43542330,"Europe",5980757.34393939,NA
"Ukraine",2021-03-19,8114,43542330,"Europe",5988871.34393939,104341
"Ukraine",2021-03-20,8168,43542330,"Europe",5997039.34393939,108309
"Ukraine",2021-03-21,8267,43542330,"Europe",6005306.34393939,111024
"Ukraine",2021-03-22,8549,43542330,"Europe",6013855.34393939,121928
"United Arab Emirates",2021-01-05,83615.4,9976830,"Asia",1470263.66363636,NA
"United Arab Emirates",2021-01-06,99789.3,9976830,"Asia",1570052.96363636,NA
"United Arab Emirates",2021-01-07,30698,9976830,"Asia",1600750.96363636,NA
"United Arab Emirates",2021-01-08,38418,9976830,"Asia",1639168.96363636,NA
"United Arab Emirates",2021-01-09,48512,9976830,"Asia",1687680.96363636,NA
"United Arab Emirates",2021-01-10,52053,9976830,"Asia",1739733.96363636,836568
"United Arab Emirates",2021-01-11,56825,9976830,"Asia",1796558.96363636,NA
"United Arab Emirates",2021-01-12,64193,9976830,"Asia",1860751.96363636,NA
"United Arab Emirates",2021-01-13,81183,9976830,"Asia",1941934.96363636,NA
"United Arab Emirates",2021-01-14,91448,9976830,"Asia",2033382.96363636,NA
"United Arab Emirates",2021-01-15,103490,9976830,"Asia",2136872.96363636,NA
"United Arab Emirates",2021-01-16,111082,9976830,"Asia",2247954.96363636,NA
"United Arab Emirates",2021-01-17,113744,9976830,"Asia",2361698.96363636,NA
"United Arab Emirates",2021-01-18,114896,9976830,"Asia",2476594.96363636,NA
"United Arab Emirates",2021-01-19,112816,9976830,"Asia",2589410.96363636,NA
"United Arab Emirates",2021-01-20,109510,9976830,"Asia",2698920.96363636,NA
"United Arab Emirates",2021-01-21,102605,9976830,"Asia",2801525.96363636,NA
"United Arab Emirates",2021-01-22,96155,9976830,"Asia",2897680.96363636,NA
"United Arab Emirates",2021-01-23,89838,9976830,"Asia",2987518.96363636,NA
"United Arab Emirates",2021-01-24,86429,9976830,"Asia",3073947.96363636,NA
"United Arab Emirates",2021-01-25,85652,9976830,"Asia",3159599.96363636,NA
"United Arab Emirates",2021-01-26,87473,9976830,"Asia",3247072.96363636,NA
"United Arab Emirates",2021-01-27,86185,9976830,"Asia",3333257.96363636,NA
"United Arab Emirates",2021-01-28,88939,9976830,"Asia",3422196.96363636,NA
"United Arab Emirates",2021-01-29,95361,9976830,"Asia",3517557.96363636,NA
"United Arab Emirates",2021-01-30,98196,9976830,"Asia",3615753.96363636,NA
"United Arab Emirates",2021-01-31,120911,9976830,"Asia",3736664.96363636,NA
"United Arab Emirates",2021-02-01,124242,9976830,"Asia",3860906.96363636,NA
"United Arab Emirates",2021-02-02,126692,9976830,"Asia",3987598.96363636,NA
"United Arab Emirates",2021-02-03,132449,9976830,"Asia",4120047.96363636,NA
"United Arab Emirates",2021-02-04,140104,9976830,"Asia",4260151.96363636,NA
"United Arab Emirates",2021-02-05,143080,9976830,"Asia",4403231.96363636,NA
"United Arab Emirates",2021-02-06,155312,9976830,"Asia",4558543.96363636,NA
"United Arab Emirates",2021-02-07,139958,9976830,"Asia",4698501.96363636,NA
"United Arab Emirates",2021-02-08,138982,9976830,"Asia",4837483.96363636,NA
"United Arab Emirates",2021-02-09,137518,9976830,"Asia",4975001.96363636,NA
"United Arab Emirates",2021-02-10,141867,9976830,"Asia",5116868.96363636,NA
"United Arab Emirates",2021-02-11,134691,9976830,"Asia",5251559.96363636,NA
"United Arab Emirates",2021-02-12,127662,9976830,"Asia",5379221.96363636,NA
"United Arab Emirates",2021-02-13,114845,9976830,"Asia",5494066.96363636,NA
"United Arab Emirates",2021-02-14,105909,9976830,"Asia",5599975.96363636,NA
"United Arab Emirates",2021-02-15,96169,9976830,"Asia",5696144.96363636,NA
"United Arab Emirates",2021-02-16,95940,9976830,"Asia",5792084.96363636,NA
"United Arab Emirates",2021-02-17,85678,9976830,"Asia",5877762.96363636,NA
"United Arab Emirates",2021-02-18,83075,9976830,"Asia",5960837.96363636,NA
"United Arab Emirates",2021-02-19,80719,9976830,"Asia",6041556.96363636,NA
"United Arab Emirates",2021-02-20,78304,9976830,"Asia",6119860.96363636,NA
"United Arab Emirates",2021-02-21,71302,9976830,"Asia",6191162.96363636,NA
"United Arab Emirates",2021-02-22,67280,9976830,"Asia",6258442.96363636,NA
"United Arab Emirates",2021-02-23,67077,9976830,"Asia",6325519.96363636,3480415
"United Arab Emirates",2021-02-24,68151,9976830,"Asia",6393670.96363636,NA
"United Arab Emirates",2021-02-25,67472,9976830,"Asia",6461142.96363636,NA
"United Arab Emirates",2021-02-26,66638,9976830,"Asia",6527780.96363636,NA
"United Arab Emirates",2021-02-27,65957,9976830,"Asia",6593737.96363636,NA
"United Arab Emirates",2021-02-28,66588,9976830,"Asia",6660325.96363636,NA
"United Arab Emirates",2021-03-01,67232,9976830,"Asia",6727557.96363636,NA
"United Arab Emirates",2021-03-02,60956,9976830,"Asia",6788513.96363636,NA
"United Arab Emirates",2021-03-03,58124,9976830,"Asia",6846637.96363636,NA
"United Arab Emirates",2021-03-04,51138,9976830,"Asia",6897775.96363636,NA
"United Arab Emirates",2021-03-05,43145,9976830,"Asia",6940920.96363636,NA
"United Arab Emirates",2021-03-06,35824,9976830,"Asia",6976744.96363636,NA
"United Arab Emirates",2021-03-07,36078,9976830,"Asia",7012822.96363636,NA
"United Arab Emirates",2021-03-08,37048,9976830,"Asia",7049870.96363636,NA
"United Arab Emirates",2021-03-09,32894,9976830,"Asia",7082764.96363636,NA
"United Arab Emirates",2021-03-10,28504,9976830,"Asia",7111268.96363636,NA
"United Arab Emirates",2021-03-11,29049,9976830,"Asia",7140317.96363636,NA
"United Arab Emirates",2021-03-12,32510,9976830,"Asia",7172827.96363636,NA
"United Arab Emirates",2021-03-13,35838,9976830,"Asia",7208665.96363636,NA
"United Arab Emirates",2021-03-14,38272,9976830,"Asia",7246937.96363636,NA
"United Arab Emirates",2021-03-15,41590,9976830,"Asia",7288527.96363636,NA
"United Arab Emirates",2021-03-16,49059,9976830,"Asia",7337586.96363636,NA
"United Arab Emirates",2021-03-17,66073,9976830,"Asia",7403659.96363636,NA
"United Arab Emirates",2021-03-18,81874,9976830,"Asia",7485533.96363636,NA
"United Arab Emirates",2021-03-19,94466,9976830,"Asia",7579999.96363636,NA
"United Arab Emirates",2021-03-20,94905,9976830,"Asia",7674904.96363636,NA
"United Arab Emirates",2021-03-21,108265,9976830,"Asia",7783169.96363636,NA
"United Arab Emirates",2021-03-22,113692,9976830,"Asia",7896861.96363636,NA
"United Kingdom",2020-12-13,0,68144696,"Europe",0,86465
"United Kingdom",2020-12-14,84117,68144696,"Europe",84117,NA
"United Kingdom",2020-12-15,84117,68144696,"Europe",168234,NA
"United Kingdom",2020-12-16,84117,68144696,"Europe",252351,NA
"United Kingdom",2020-12-17,84117,68144696,"Europe",336468,NA
"United Kingdom",2020-12-18,84117,68144696,"Europe",420585,NA
"United Kingdom",2020-12-19,84117,68144696,"Europe",504702,NA
"United Kingdom",2020-12-20,84117,68144696,"Europe",588819,675286
"United Kingdom",2020-12-21,78831,68144696,"Europe",667650,NA
"United Kingdom",2020-12-22,73544,68144696,"Europe",741194,NA
"United Kingdom",2020-12-23,68258,68144696,"Europe",809452,NA
"United Kingdom",2020-12-24,62972,68144696,"Europe",872424,NA
"United Kingdom",2020-12-25,57685,68144696,"Europe",930109,NA
"United Kingdom",2020-12-26,52399,68144696,"Europe",982508,NA
"United Kingdom",2020-12-27,47112,68144696,"Europe",1029620,1005073
"United Kingdom",2020-12-28,48491,68144696,"Europe",1078111,NA
"United Kingdom",2020-12-29,49870,68144696,"Europe",1127981,NA
"United Kingdom",2020-12-30,51249,68144696,"Europe",1179230,NA
"United Kingdom",2020-12-31,52629,68144696,"Europe",1231859,NA
"United Kingdom",2021-01-01,54008,68144696,"Europe",1285867,NA
"United Kingdom",2021-01-02,55387,68144696,"Europe",1341254,NA
"United Kingdom",2021-01-03,56766,68144696,"Europe",1398020,1380430
"United Kingdom",2021-01-04,74688,68144696,"Europe",1472708,NA
"United Kingdom",2021-01-05,92610,68144696,"Europe",1565318,NA
"United Kingdom",2021-01-06,110532,68144696,"Europe",1675850,NA
"United Kingdom",2021-01-07,128454,68144696,"Europe",1804304,NA
"United Kingdom",2021-01-08,146376,68144696,"Europe",1950680,NA
"United Kingdom",2021-01-09,164298,68144696,"Europe",2114978,NA
"United Kingdom",2021-01-10,182220,68144696,"Europe",2297198,2286572
"United Kingdom",2021-01-11,179880,68144696,"Europe",2477078,2431648
"United Kingdom",2021-01-12,185810,68144696,"Europe",2662888,2639309
"United Kingdom",2021-01-13,201020,68144696,"Europe",2863908,2918252
"United Kingdom",2021-01-14,220981,68144696,"Europe",3084889,3234946
"United Kingdom",2021-01-15,244311,68144696,"Europe",3329200,3576263
"United Kingdom",2021-01-16,260958,68144696,"Europe",3590158,3872394
