country,date,people_fully_vaccinated,people_vaccinated,daily_vaccinations,population,continent,cumsum_total_vaccination,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Japan,2021-03-03,1257837,2238908,2774,126194675,Asia,1923065,9967,17741,21
Japan,2021-03-04,1296768,2244589,2468,126194675,Asia,1925533,10275,17786,19
Japan,2021-03-05,1339819,2250271,2563,126194675,Asia,1928096,10617,17831,20
Japan,2021-03-06,1355954,2595491,3566,126194675,Asia,1931662,10744,20567,28
Japan,2021-03-07,1372090,2768101,4570,126194675,Asia,1936232,10872,21935,36
Japan,2021-03-08,1375475,2854406,5573,126194675,Asia,1941805,10899,22619,44
Japan,2021-03-09,1422101,2897558,10398,126194675,Asia,1952203,11269,22961,82
Japan,2021-03-10,1445413,2919134,15950,126194675,Asia,1968153,11453,23131,126
Japan,2021-03-11,1457070,2929922,20287,126194675,Asia,1988440,11546,23217,160
Japan,2021-03-12,1468726,2940711,26296,126194675,Asia,2014736,11638,23302,208
Japan,2021-03-13,1560894,3301719,27982,126194675,Asia,2042718,12368,26163,221
Japan,2021-03-14,1606977,3482223,29668,126194675,Asia,2072386,12734,27594,235
Japan,2021-03-15,1630019,3572475,31354,126194675,Asia,2103740,12916,28309,248
Japan,2021-03-16,1641540,3617601,35948,126194675,Asia,2139688,13007,28666,284
Japan,2021-03-17,1647301,3640164,41219,126194675,Asia,2180907,13053,28845,326
Japan,2021-03-18,1650181,3651445,46788,126194675,Asia,2227695,13076,28935,370
Japan,2021-03-19,1653061,3662727,49756,126194675,Asia,2277451,13099,29024,394
Japan,2021-03-20,1878595,3896027,50429,126194675,Asia,2327880,14886,30873,399
Japan,2021-03-21,1991362,4012676,51102,126194675,Asia,2378982,15780,31797,404
Japan,2021-03-22,2104128,4129326,51775,126194675,Asia,2430757,16673,32721,410
Jordan,2021-01-12,51181,467880,35049,10276464,Asia,712027,4980,45529,3410
Jordan,2021-01-13,95406,520574,2727,10276464,Asia,714754,9283,50656,265
Jordan,2021-01-14,122126,573022,2727,10276464,Asia,717481,11884,55760,265
Jordan,2021-01-15,148846,622935,2727,10276464,Asia,720208,14484,60617,265
Jordan,2021-01-16,157351,659049,2727,10276464,Asia,722935,15311,64131,265
Jordan,2021-01-17,161604,677829,2727,10276464,Asia,725662,15725,65959,265
Jordan,2021-01-18,163730,699154,2727,10276464,Asia,728389,15932,68034,265
Jordan,2021-01-19,164793,716221,2727,10276464,Asia,731116,16035,69695,265
Jordan,2021-01-20,165325,730440,2727,10276464,Asia,733843,16087,71078,265
Jordan,2021-01-21,165591,739207,2727,10276464,Asia,736570,16113,71932,265
Jordan,2021-01-22,165723,742619,2727,10276464,Asia,739297,16126,72264,265
Jordan,2021-01-23,165790,744325,2727,10276464,Asia,742024,16132,72430,265
Jordan,2021-01-24,165823,746031,2516,10276464,Asia,744540,16136,72596,244
Jordan,2021-01-25,165840,753418,2305,10276464,Asia,746845,16137,73314,224
Jordan,2021-01-26,165848,755724,2094,10276464,Asia,748939,16138,73539,203
Jordan,2021-01-27,165856,759015,1883,10276464,Asia,750822,16139,73859,183
Jordan,2021-01-28,204324,761533,1672,10276464,Asia,752494,19882,74104,162
Jordan,2021-01-29,251141,764078,1461,10276464,Asia,753955,24438,74352,142
Jordan,2021-01-30,272684,765183,1250,10276464,Asia,755205,26534,74459,121
Jordan,2021-01-31,294227,766289,1250,10276464,Asia,756455,28631,74567,121
Jordan,2021-02-01,363876,770068,1331,10276464,Asia,757786,35408,74935,129
Jordan,2021-02-02,405320,773612,1412,10276464,Asia,759198,39441,75279,137
Jordan,2021-02-03,450918,778811,1494,10276464,Asia,760692,43878,75785,145
Jordan,2021-02-04,498240,786237,1575,10276464,Asia,762267,48483,76508,153
Jordan,2021-02-05,543056,796059,1656,10276464,Asia,763923,52844,77464,161
Jordan,2021-02-06,558574,800090,1737,10276464,Asia,765660,54354,77856,169
Jordan,2021-02-07,574092,804121,1818,10276464,Asia,767478,55864,78248,176
Jordan,2021-02-08,609838,824160,1818,10276464,Asia,769296,59343,80198,176
Jordan,2021-02-09,625647,843355,1818,10276464,Asia,771114,60881,82066,176
Jordan,2021-02-10,639288,855882,1818,10276464,Asia,772932,62208,83285,176
Jordan,2021-02-11,649092,868409,1818,10276464,Asia,774750,63162,84504,176
Jordan,2021-02-12,656664,932354,1818,10276464,Asia,776568,63899,90727,176
Jordan,2021-02-13,658286,945162,1818,10276464,Asia,778386,64057,91973,176
Jordan,2021-02-14,659098,951566,1818,10276464,Asia,780204,64136,92596,176
Jordan,2021-02-15,659910,957971,1818,10276464,Asia,782022,64215,93219,176
Jordan,2021-02-16,666872,999627,1818,10276464,Asia,783840,64893,97273,176
Jordan,2021-02-17,671453,1020455,1818,10276464,Asia,785658,65338,99300,176
Jordan,2021-02-18,675236,1030869,1818,10276464,Asia,787476,65707,100313,176
Jordan,2021-02-19,678278,1041284,1818,10276464,Asia,789294,66003,101327,176
Jordan,2021-02-20,679265,1128877,1818,10276464,Asia,791112,66099,109850,176
Jordan,2021-02-21,679758,1172673,1818,10276464,Asia,792930,66147,114112,176
Jordan,2021-02-22,680252,1216470,1818,10276464,Asia,794748,66195,118374,176
